order_id,items
356,"IceCream, Donut"
357,"Soup, Coke"
358,"Burger, Fries, Coke, Tea"
359,"IceCream, Donut"
360,"Wrap, IceCream"
361,"Sushi, Tea"
362,"Donut, Soup"
363,"Pasta, Salad"
364,"Pasta, Salad"
365,"IceCream, Donut, Coke"
366,Soup
367,"Sushi, Tea"
368,"Tea, Burger, Pasta"
369,"Sushi, Tea"
370,"Burger, Fries, Coke"
371,"Pizza, Soup, Nuggets, Burger"
372,"Sushi, Tea, Smoothie"
373,"Sushi, Tea"
374,"IceCream, Donut"
375,"Donut, Wrap, Sandwich, Coke"
376,"Sushi, Tea, Nuggets"
377,"Pasta, Salad"
378,"Sushi, Tea, Pizza"
379,Pizza
380,"Pizza, Coke"
381,"Wrap, Coke, Taco, IceCream"
382,"Pizza, Coke"
383,"Pizza, Coke, Burger"
384,"Sushi, Tea"
385,"Pizza, Coke, Taco"
386,"Taco, Wrap"
387,"Burger, Fries, Coke"
388,Nuggets
389,"Sushi, Tea"
390,Sushi
391,"Pasta, Salad"
392,"IceCream, Donut"
393,"IceCream, Donut"
394,Nuggets
395,"Sushi, IceCream"
396,"Pasta, Salad"
397,"Pasta, Salad"
398,Salad
399,Fries
400,"Tea, Donut, Pasta"
401,Soup
402,"Pasta, Salad"
403,"Pizza, Coke"
404,"Burger, IceCream, Sushi"
405,Donut
406,"Pasta, Salad, Pasta"
407,"Tea, Sandwich"
408,"IceCream, Donut"
409,"IceCream, Donut"
410,"Sushi, Tea"
411,"Pasta, Salad"
412,"IceCream, Donut"
413,"Sushi, Tea"
414,"Pizza, Coke, Sandwich"
415,"Burger, Fries, Coke"
416,"IceCream, Donut"
417,"Salad, Tea, Taco"
418,"Pizza, Coke, Nuggets"
419,"Burger, Fries, Coke"
420,"Burger, Fries, Coke"
421,"Pasta, Salad"
422,"Pasta, Salad"
423,"Pizza, Coke, Nuggets"
424,"Soup, Wrap"
425,"Salad, Taco, Wrap, Soup"
426,"IceCream, Donut"
427,"Sushi, Tea, Donut"
428,"Pasta, Salad, Pizza"
429,"Burger, Fries, Coke"
430,"IceCream, Taco"
431,Nuggets
432,"Sushi, Tea"
433,"Coke, Pizza, Burger"
434,"Taco, Wrap"
435,"Pasta, Donut"
436,"Sushi, Wrap"
437,"Tea, Fries"
438,Pasta
439,Coke
440,"Sushi, Tea, Burger"
441,"Burger, Fries, Coke"
442,"Nuggets, IceCream"
443,"Pasta, Salad"
444,"Taco, Wrap"
445,"Smoothie, Fries, Sushi"
446,"Pizza, Coke, Sushi"
447,"Pasta, Salad"
448,"IceCream, Donut"
449,"Taco, Smoothie"
450,Sandwich
451,Burger
452,"Pasta, Salad"
453,"Donut, Sushi"
454,"Sushi, Tea, Wrap"
455,"IceCream, Donut"
456,"Burger, Sandwich, Nuggets"
457,"Taco, Soup"
458,"Pizza, Coke"
459,"Coke, Pasta"
460,Fries
461,"Pasta, Wrap"
462,"Tea, Coke, Salad"
463,"Fries, Salad"
464,"Taco, Wrap"
465,"Soup, Nuggets, Sushi, Donut"
466,Pasta
467,"Pizza, Coke, Fries"
468,"IceCream, Donut"
469,"Tea, Pasta"
470,"Pasta, Salad"
471,"Burger, Fries, Coke"
472,"IceCream, Donut"
473,"Sushi, Burger, Taco, Nuggets"
474,"Pizza, Coke, Pasta"
475,"Pasta, Salad"
476,"Fries, Tea, Salad, Burger"
477,"Pizza, Coke"
478,"Pasta, Salad, Pasta"
479,"Donut, IceCream"
480,"Pasta, Salad"
481,"Fries, Nuggets"
482,"Taco, Wrap"
483,"Pizza, Coke, Donut"
484,"IceCream, Donut, Sandwich"
485,"Burger, Fries, Coke, Tea"
486,"Taco, Wrap"
487,"Pasta, Salad, Pasta"
488,"IceCream, Donut"
489,"Salad, Taco"
490,"Pasta, Salad"
491,"Taco, Pasta, Pizza"
492,"Pasta, Salad"
493,"Sushi, Tea"
494,"Sushi, Tea"
495,"Taco, Wrap, IceCream"
496,"Pizza, Coke, Tea"
497,"IceCream, Donut"
498,"Sushi, Tea"
499,"Burger, Fries, Coke"
500,"IceCream, Donut, Soup"
501,"Pasta, Salad"
502,Pizza
503,Pasta
504,"Smoothie, Wrap"
505,Soup
506,"Taco, Wrap"
507,"Pizza, Coke, Soup"
508,"Burger, Fries, Coke, Donut"
509,"Sushi, Tea"
510,Nuggets
511,"Pizza, Coke"
512,"Taco, Wrap"
513,"Pasta, Salad"
514,Burger
515,"Taco, Wrap"
516,"Fries, Taco"
517,"Taco, Wrap"
518,"IceCream, Donut"
519,"Sandwich, Burger, Tea, Taco"
520,"Pizza, Smoothie"
521,"Taco, Smoothie"
522,"Pasta, Salad"
523,"Burger, Fries, Coke"
524,"Pasta, Salad"
525,"Taco, Coke, Burger"
526,"Pasta, Salad, Salad"
527,"Salad, Taco, Sushi, Pizza"
528,"Pizza, Coke"
529,"Coke, Tea"
530,Pizza
531,"Coke, Pasta, Sandwich, Pizza"
532,"Pasta, Salad"
533,"IceCream, Donut, Sushi"
534,Salad
535,Sushi
536,"Sushi, Tea"
537,"Burger, Donut, Soup"
538,"IceCream, Donut"
539,Smoothie
540,"Pizza, Coke"
541,Salad
542,"Pasta, Salad, Nuggets"
543,"Burger, Fries, Coke, Coke"
544,"Pasta, Salad"
545,"Pizza, Coke"
546,"IceCream, Donut, Sushi"
547,"Sushi, Tea"
548,"Pizza, Salad, Soup"
549,"Pizza, Coke"
550,"Pizza, Coke"
551,"Soup, Nuggets, Sushi"
552,"IceCream, Donut"
553,"Tea, Pizza"
554,"Sushi, Fries"
555,"Pizza, Coke, Nuggets"
556,"Sandwich, Tea, Coke, Sushi"
557,"IceCream, Donut, Tea"
558,"Salad, Coke"
559,"Taco, Wrap"
560,"Pizza, Coke"
561,"IceCream, Donut"
562,"Taco, Wrap"
563,"Sushi, Tea, Fries"
564,"Taco, Wrap"
565,"Burger, Fries, Coke"
566,"IceCream, Donut"
567,"Smoothie, Taco"
568,"Burger, Fries, Coke"
569,"Pizza, Coke"
570,"Pasta, Salad"
571,Tea
572,"Sushi, Tea"
573,"Sushi, Tea, Smoothie"
574,"Taco, Wrap"
575,"Pasta, Salad, Coke"
576,"Burger, Sushi"
577,"Tea, Coke, Wrap"
578,"Sandwich, Coke"
579,"Taco, Wrap"
580,Coke
581,"Coke, Pizza"
582,"Smoothie, Coke"
583,"Sushi, Tea"
584,"Taco, Pizza"
585,"Pasta, Salad"
586,"Burger, Fries, Coke"
587,"Sushi, Tea"
588,"Burger, Fries, Coke"
589,Sushi
590,"IceCream, Donut"
591,Coke
592,"Pasta, Salad, Fries"
593,"Sushi, Tea"
594,"Wrap, Soup"
595,"Nuggets, Tea"
596,"IceCream, Donut, Burger"
597,"Taco, Pizza, Nuggets"
598,"Burger, Fries, Coke"
599,Soup
600,"Taco, Wrap"
601,"Fries, Sandwich"
602,"Taco, Wrap"
603,"Pizza, Coke"
604,"Sushi, Tea"
605,"Salad, Tea"
606,"Taco, Wrap, Pasta"
607,"Smoothie, Pizza, Sushi"
608,"Pizza, Coke"
609,Pasta
610,"Pizza, Coke"
611,Smoothie
612,"Fries, Coke, Smoothie"
613,"Burger, Fries, Coke"
614,"IceCream, Donut"
615,"Wrap, Sushi, Fries, Nuggets"
616,Sushi
617,"Sushi, Tea, Wrap"
618,Tea
619,"IceCream, Wrap, Fries"
620,"Soup, Donut"
621,"IceCream, Donut"
622,"Taco, Pasta"
623,"Smoothie, Coke"
624,"Taco, Sushi"
625,"Burger, Fries, Coke, Smoothie"
626,"IceCream, Donut, Pasta"
627,"Sushi, Tea"
628,"Burger, Fries, Coke"
629,Donut
630,Pizza
631,Smoothie
632,"Taco, Wrap, Salad"
633,"IceCream, Donut, Pasta"
634,"Taco, Wrap, Salad"
635,"Pasta, Nuggets, Smoothie, Donut"
636,"Taco, Wrap"
637,"IceCream, Donut"
638,"Nuggets, Pasta"
639,IceCream
640,"Soup, Burger"
641,"Pasta, Salad, Tea"
642,"Sandwich, Soup"
643,"Burger, Tea"
644,"Burger, Fries, Coke"
645,"IceCream, Donut, Nuggets"
646,"Sushi, Tea"
647,"Nuggets, Taco"
648,"Wrap, Smoothie, Nuggets, Pasta"
649,"Burger, Fries, Coke, Pizza"
650,"Sushi, Tea"
651,"Taco, Fries, IceCream"
652,"Burger, Fries, Coke, Pizza"
653,"IceCream, Donut, Wrap"
654,"Sushi, Tea, Coke"
655,"Taco, Wrap"
656,"Pasta, Salad"
657,"Pizza, Soup, IceCream, Sushi"
658,"Pasta, Burger"
659,"Smoothie, Tea"
660,"Taco, Wrap"
661,"Pasta, Salad, Tea"
662,"Sushi, Tea"
663,"Sushi, Tea, Pasta"
664,"Taco, Wrap"
665,"Taco, Wrap"
666,"Donut, Wrap, Taco"
667,"Burger, Fries, Coke, Sushi"
668,"Pasta, Salad"
669,Donut
670,"Taco, Coke, Pasta"
671,"Nuggets, Burger"
672,"Taco, Wrap"
673,"Pizza, Coke, Smoothie"
674,"IceCream, Donut"
675,Fries
676,"Pasta, Salad"
677,"Taco, Tea, IceCream"
678,IceCream
679,"Burger, Fries, Coke"
680,"Pizza, Coke"
681,"IceCream, Donut"
682,"Pizza, Coke"
683,"Pasta, Salad"
684,"Sushi, Tea, Sandwich"
685,"Burger, Fries, Coke"
686,"Sushi, Tea"
687,"Burger, Fries, Coke"
688,Sushi
689,"Pizza, Coke"
690,"Pizza, Coke, IceCream"
691,"Pizza, Coke"
692,"Soup, IceCream"
693,"Sushi, Tea"
694,"Pasta, Burger"
695,"Pasta, Salad"
696,"Pasta, Salad"
697,"Pasta, Smoothie"
698,"Pizza, Coke, Fries"
699,"Tea, Donut"
700,"IceCream, Donut"
701,"Burger, Fries, Coke"
702,"IceCream, Donut"
703,"Wrap, Donut, Coke, Smoothie"
704,"Donut, IceCream"
705,"Taco, Wrap"
706,"Taco, Wrap"
707,"Pasta, Salad, Smoothie"
708,"Pasta, Fries"
709,"Sushi, Coke, Fries"
710,"Soup, Tea"
711,"Fries, Salad"
712,"IceCream, Taco, Salad"
713,"Sushi, Tea"
714,"Fries, Burger, Wrap"
715,"Pasta, Salad"
716,"Sushi, Tea"
717,"Pasta, Pizza, Soup"
718,"Taco, Soup"
719,"Burger, Pizza, Soup"
720,"Taco, Wrap"
721,Tea
722,"Sushi, Tea"
723,"Sushi, Tea"
724,"Pasta, Salad"
725,"Tea, Donut, Sandwich"
726,"Pasta, Salad, Taco"
727,"Burger, Fries, Coke"
728,"Sushi, Tea"
729,"Taco, Wrap, Sandwich"
730,"Burger, Nuggets"
731,"Sushi, Tea"
732,"Taco, Wrap"
733,"IceCream, Donut"
734,"Pasta, Salad"
735,"Pizza, Coke"
736,"Burger, Fries, Coke"
737,"Burger, Fries, Coke"
738,Sandwich
739,"Burger, Fries, Coke"
740,"IceCream, Burger"
741,"Pasta, Salad"
742,"Pizza, Coke"
743,"Burger, Fries, Coke"
744,"Taco, Wrap"
745,"Pizza, Coke"
746,"Pasta, Pizza"
747,"IceCream, Donut"
748,"IceCream, Donut"
749,"Burger, Fries, Coke"
750,"Donut, Sushi, Pasta, Burger"
751,"IceCream, Fries, Smoothie, Pasta"
752,"Taco, Pizza, Coke, Sandwich"
753,"Pasta, Salad"
754,Taco
755,"IceCream, Donut"
756,"Wrap, Pasta"
757,"Sushi, Donut"
758,"Nuggets, Smoothie"
759,"Pizza, Tea"
760,"IceCream, Donut"
761,"IceCream, Donut"
762,"Pizza, Coke"
763,"Taco, Wrap"
764,"Burger, Fries, Coke"
765,"IceCream, Donut, Taco"
766,"Pizza, Coke, Burger"
767,"Sushi, Tea"
768,"Taco, Wrap"
769,"Nuggets, IceCream"
770,"Pasta, Salad, Burger"
771,"Sushi, Tea, Soup"
772,"Taco, Wrap"
773,"IceCream, Donut"
774,"Sushi, Tea"
775,"Taco, Wrap, Pasta"
776,"Burger, Fries, Coke, IceCream"
777,"Pasta, Salad, Sushi"
778,"Burger, Coke, Taco, Nuggets"
779,"Taco, Wrap"
780,"Soup, Pasta"
781,"Coke, Pasta, Sandwich"
782,"Smoothie, Donut, Salad"
783,"Salad, IceCream, Taco"
784,Nuggets
785,"Burger, Pasta"
786,"Nuggets, Fries, Pizza, Taco"
787,"IceCream, Donut, Nuggets"
788,"Taco, Wrap, Smoothie"
789,"Taco, Wrap"
790,"Soup, Burger"
791,"Sandwich, Soup, Coke, Sushi"
792,"Taco, Wrap, Coke"
793,"Wrap, Sandwich, Coke"
794,"IceCream, Donut"
795,"Pizza, Coke"
796,"Nuggets, Tea"
797,Salad
798,"Pasta, Salad, Soup"
799,"Pizza, Coke"
800,Soup
801,Pizza
802,"Sushi, Tea, Pizza"
803,"Sushi, Tea, Burger"
804,"Pasta, Salad"
805,Sandwich
806,"Coke, Wrap"
807,"Pasta, IceCream, Smoothie"
808,"Burger, Sandwich"
809,"Sushi, Tea"
810,"Taco, Burger, Tea, Nuggets"
811,Pasta
812,"Taco, Wrap"
813,Burger
814,Tea
815,"Burger, Fries, Coke"
816,Coke
817,Salad
818,Taco
819,"Taco, Smoothie, Pasta"
820,"Sandwich, Burger, Pasta"
821,"Donut, Fries, Wrap"
822,"Wrap, Soup, IceCream"
823,"Soup, Tea, Donut"
824,"Taco, Wrap"
825,"Pizza, Coke, Smoothie"
826,"IceCream, Donut"
827,"Nuggets, Soup, Burger"
828,"Taco, Wrap"
829,"IceCream, Donut"
830,"Pasta, Burger"
831,"Taco, Sushi"
832,"Burger, Fries, Coke"
833,Sandwich
834,"Pizza, Coke"
835,"Donut, Tea, Coke"
836,"Sushi, Tea, Nuggets"
837,"IceCream, Donut"
838,"Taco, Wrap"
839,"IceCream, Donut"
840,"Pizza, Taco, Pasta, Fries"
841,"Fries, Pasta"
842,"IceCream, Donut"
843,"Nuggets, Taco"
844,Nuggets
845,"Pasta, Salad"
846,IceCream
847,"Pasta, Sushi"
848,"Pasta, Salad"
849,"IceCream, Donut, IceCream"
850,"Pizza, Coke"
851,"IceCream, Donut, Soup"
852,"Pasta, Salad, Donut"
853,"Pasta, Salad, Donut"
854,"Salad, Pasta, Soup, Nuggets"
855,"Burger, Fries, Coke"
856,"Nuggets, Sushi, Taco, Pizza"
857,"Sushi, Tea"
858,"Pizza, Coke"
859,"Burger, Smoothie"
860,"Pasta, Salad, Donut"
861,"Sandwich, Wrap"
862,Wrap
863,"Pizza, Coke, Wrap"
864,"Donut, Sushi"
865,"Sushi, Tea"
866,"Pasta, Salad"
867,"Taco, Wrap"
868,Donut
869,"Pasta, Salad, Taco"
870,Wrap
871,"Taco, Coke, Pasta"
872,Soup
873,"Pizza, Coke, Soup"
874,"Wrap, Sushi"
875,"Sushi, Tea"
876,"IceCream, Donut"
877,"IceCream, Donut"
878,"Taco, Wrap"
879,"Burger, Fries, Coke"
880,"Nuggets, Pizza"
881,"Pizza, Coke, Burger"
882,"Wrap, Pizza, Sandwich"
883,"Burger, Fries, Coke"
884,"Coke, Sushi"
885,"Pasta, Fries, Coke"
886,"Taco, Wrap, Pizza"
887,"Pizza, Coke"
888,IceCream
889,"Taco, Wrap, Sushi"
890,"Burger, Fries, Coke"
891,"Burger, Fries, Coke"
892,"Sushi, Tea, Pizza"
893,"Pasta, Salad"
894,"Pasta, Salad"
895,"Smoothie, Nuggets"
896,"IceCream, Donut"
897,"Nuggets, Tea, IceCream"
898,"Sushi, Tea, Salad"
899,"Burger, Fries, Coke"
900,Taco
901,"Wrap, Coke"
902,Pasta
903,"Pizza, Coke"
904,"Pasta, Salad"
905,"Pasta, Salad, Nuggets"
906,"Pizza, Coke, Salad"
907,"Tea, Pasta"
908,"Sushi, Tea"
909,Sandwich
910,"Sushi, Tea"
911,"Sushi, Tea"
912,"IceCream, Donut"
913,"Sushi, Tea, Burger"
914,"Taco, Wrap"
915,"Taco, Wrap, Wrap"
916,"Pasta, Salad, Fries"
917,Wrap
918,"Salad, Sandwich"
919,"Sandwich, Tea"
920,"Burger, Fries, Coke"
921,"Taco, Sandwich"
922,"Sandwich, Pasta, Sushi, Coke"
923,"Pasta, Salad, Tea"
924,"Pasta, Salad, IceCream"
925,"Coke, Sushi"
926,"Burger, Fries, Coke"
927,"Pizza, Coke"
928,"Pizza, Coke"
929,"IceCream, Donut, Fries"
930,"Sushi, Tea"
931,"Nuggets, Pasta, IceCream"
932,"Sushi, Tea"
933,"Burger, Fries, Coke"
934,"Fries, Smoothie"
935,"Fries, Wrap, Soup"
936,Taco
937,"IceCream, Donut"
938,"Pasta, Sandwich"
939,"IceCream, Donut"
940,"Donut, Pasta"
941,"Pasta, Salad"
942,"Sushi, Fries"
943,"Pasta, Salad"
944,"Burger, Taco, Pasta, Smoothie"
945,"Pizza, Coke"
946,"Pizza, Coke"
947,"Sushi, Tea, Sandwich"
948,"Pizza, Coke"
949,"Sushi, Tea"
950,"Sushi, Tea, Donut"
951,"Burger, Fries, Coke"
952,"Wrap, IceCream"
953,"Burger, Smoothie"
954,Smoothie
955,IceCream
956,"Taco, Wrap, Nuggets"
957,"Sushi, Tea"
958,"Pizza, Coke, Sushi"
959,"Pizza, Coke"
960,Pizza
961,"IceCream, Donut"
962,"Sushi, Pizza, Donut"
963,"Salad, Burger, Coke, Donut"
964,"Pizza, Coke"
965,"IceCream, Donut, Salad"
966,"Pasta, Salad, Salad"
967,"IceCream, Donut"
968,"Taco, Coke, Nuggets"
969,"Pizza, Coke"
970,"Pasta, Salad"
971,Tea
972,"IceCream, Wrap, Burger, Sandwich"
973,"IceCream, Donut, Taco"
974,"Burger, Fries, Coke"
975,"Pizza, Coke"
976,"Donut, Burger, Taco, Sandwich"
977,"Pizza, Coke, Tea"
