order_id,items
91,"1 x Pizza, 1 x Coke, 1 x Taco"
92,"1 x IceCream, 1 x Donut"
93,"1 x Pizza, 1 x Coke"
94,"1 x Burger, 1 x Fries, 1 x Coke"
95,1 x Pasta
96,1 x Wrap
97,"1 x Pizza, 1 x Pasta, 1 x Salad"
98,"1 x IceCream, 1 x Taco"
99,"1 x IceCream, 1 x Donut"
100,"1 x Nuggets, 1 x Pasta"
101,"1 x IceCream, 1 x Wrap"
102,"1 x Pasta, 1 x Salad"
103,1 x Soup
104,"1 x Sushi, 1 x Tea, 1 x Salad"
105,"1 x Pasta, 1 x Taco, 1 x Fries"
106,"1 x Donut, 1 x Sushi"
107,"1 x Sushi, 1 x Tea"
108,"1 x Sushi, 1 x Tea"
109,1 x Nuggets
110,"1 x IceCream, 1 x Nuggets"
111,"1 x Pasta, 1 x Salad, 1 x Tea"
112,1 x Salad
113,"1 x Burger, 1 x Fries, 1 x Coke"
114,"1 x IceCream, 1 x Donut"
115,"1 x IceCream, 1 x Soup, 1 x Donut"
116,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Wrap"
117,"1 x Pizza, 1 x Soup, 1 x Fries"
118,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Sushi"
119,"1 x Burger, 1 x Fries, 1 x Coke"
120,"1 x Soup, 1 x Smoothie, 1 x Sushi"
121,"1 x Pizza, 1 x IceCream, 1 x Smoothie"
122,1 x Tea
123,"1 x Coke, 1 x Tea"
124,"1 x Burger, 1 x Fries, 1 x Coke"
125,"1 x Pasta, 1 x Salad"
126,"1 x IceCream, 1 x Donut"
127,"1 x Pasta, 1 x Salad, 1 x Taco"
128,1 x Pizza
129,1 x Donut
130,1 x Soup
131,"1 x Donut, 1 x Smoothie, 1 x Soup"
132,"1 x Pasta, 1 x Salad"
133,"1 x Sandwich, 1 x Pizza, 1 x Donut, 1 x Soup"
134,"1 x Pasta, 1 x Salad, 1 x Nuggets"
135,"1 x Pasta, 1 x Coke, 1 x Sushi"
136,1 x Burger
137,"1 x Pasta, 1 x Salad"
138,"1 x Tea, 1 x Sandwich"
139,"1 x Pasta, 1 x Salad, 1 x Burger"
140,"1 x Sushi, 1 x Tea"
141,"1 x Burger, 1 x Pasta, 1 x Taco"
142,"1 x Sandwich, 1 x Coke"
143,"1 x Pasta, 1 x Salad"
144,"1 x Taco, 1 x Wrap, 1 x Tea"
145,"1 x Sushi, 1 x Tea, 1 x Fries"
146,"1 x Burger, 1 x Fries, 1 x Coke"
147,"1 x Pizza, 1 x Coke, 1 x Tea"
148,"1 x Donut, 1 x Coke"
149,"1 x IceCream, 1 x Donut, 1 x Pizza"
150,"1 x Pasta, 1 x Salad"
151,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Nuggets"
152,"1 x Fries, 1 x Sushi"
153,"1 x Burger, 1 x Soup, 1 x Sushi"
154,"1 x Wrap, 1 x IceCream, 1 x Coke, 1 x Sandwich"
155,"1 x Donut, 1 x Fries"
156,"1 x Pizza, 1 x Tea, 1 x Smoothie, 1 x Salad"
157,"1 x IceCream, 1 x Donut"
158,"1 x Pasta, 1 x Salad"
159,1 x Burger
160,"1 x Sushi, 1 x Tea"
161,"1 x IceCream, 1 x Donut"
162,"1 x Burger, 1 x Fries, 1 x Coke"
163,"1 x Taco, 1 x Wrap"
164,"1 x Pasta, 1 x Salad"
165,"1 x Pizza, 1 x Coke, 1 x Donut"
166,"1 x Pizza, 1 x Coke, 1 x Taco"
167,"1 x Donut, 1 x Tea"
168,"1 x Pasta, 1 x Salad"
169,"1 x Pasta, 1 x Salad"
170,"1 x Sushi, 1 x Tea"
171,"1 x Sushi, 1 x IceCream, 1 x Fries"
172,"1 x Taco, 1 x Smoothie"
173,"1 x Burger, 1 x Fries, 1 x Coke"
174,"1 x Sushi, 1 x Tea"
175,"1 x Pizza, 1 x Coke"
176,"1 x Pasta, 1 x Salad, 1 x Burger"
177,"1 x Pasta, 1 x Salad"
178,"1 x Pizza, 1 x Coke"
179,"1 x Pasta, 1 x Salad"
180,"1 x Taco, 1 x Wrap, 1 x Tea"
181,1 x Wrap
182,"1 x Pasta, 1 x Salad, 1 x Pizza"
183,"1 x Pasta, 1 x Salad"
184,1 x Taco
185,"1 x IceCream, 1 x Donut"
186,"1 x Sandwich, 1 x Donut"
187,"1 x Pasta, 1 x Salad"
188,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Coke"
189,"1 x IceCream, 1 x Donut"
190,"1 x Sushi, 1 x Tea, 1 x Sushi"
191,"1 x Taco, 1 x Wrap"
192,"1 x Pizza, 1 x Coke"
193,"1 x Sushi, 1 x Tea"
194,"1 x IceCream, 1 x Pasta, 1 x Soup"
195,"1 x Pizza, 1 x Coke"
196,"1 x Pizza, 1 x Coke"
197,"1 x Burger, 1 x Coke, 1 x Taco"
198,"1 x Pizza, 1 x Coke"
199,"1 x Coke, 1 x IceCream, 1 x Sushi, 1 x Wrap"
200,"1 x Pizza, 1 x Coke"
201,"1 x Sushi, 1 x Tea, 1 x Coke"
202,"1 x Fries, 1 x Pasta, 1 x Soup, 1 x Taco"
203,1 x Burger
204,"1 x Donut, 1 x Sushi"
205,"1 x Sushi, 1 x Tea"
206,1 x Sandwich
207,"1 x Taco, 1 x Wrap, 1 x Pizza"
208,"1 x Sushi, 1 x Tea"
209,"1 x Sushi, 1 x Tea"
210,"1 x Pizza, 1 x Coke"
211,"1 x Coke, 1 x Pizza, 1 x Fries"
212,"1 x Fries, 1 x Tea"
213,"1 x Taco, 1 x Wrap"
214,"1 x Pizza, 1 x Coke"
215,"1 x Taco, 1 x Coke, 1 x Wrap, 1 x Smoothie"
216,"1 x IceCream, 1 x Donut, 1 x Coke"
217,"1 x Taco, 1 x Wrap"
218,1 x Burger
219,"1 x Pizza, 1 x Coke"
220,"1 x Burger, 1 x Fries, 1 x Coke"
221,"1 x Burger, 1 x Fries, 1 x Coke"
222,"1 x IceCream, 1 x Donut"
223,1 x Salad
224,"1 x Pasta, 1 x Salad"
225,"1 x Nuggets, 1 x Pizza"
226,1 x Soup
227,"1 x Pasta, 1 x Coke"
228,1 x Smoothie
229,1 x Salad
230,"1 x Taco, 1 x Wrap"
231,"1 x Taco, 1 x Wrap, 1 x Sandwich"
232,"1 x Taco, 1 x Wrap"
233,"1 x Pizza, 1 x Coke"
234,"1 x Taco, 1 x Wrap"
235,"1 x Pizza, 1 x Taco, 1 x Pasta"
236,"1 x Pasta, 1 x Salad"
237,"1 x Smoothie, 1 x Soup"
238,"1 x Taco, 1 x Wrap"
239,"1 x Taco, 1 x Smoothie, 1 x Salad, 1 x Tea"
240,"1 x Pasta, 1 x Salad"
241,"1 x IceCream, 1 x Donut"
242,"1 x Burger, 1 x Fries, 1 x Coke"
243,"1 x Burger, 1 x Fries, 1 x Coke"
244,"1 x Burger, 1 x Fries, 1 x Coke"
245,1 x Salad
246,"1 x Coke, 1 x Soup, 1 x Fries"
247,"1 x Salad, 1 x Tea"
248,"1 x Sushi, 1 x Tea"
249,"1 x IceCream, 1 x Donut"
250,"1 x Sandwich, 1 x Burger"
251,"1 x Taco, 1 x Wrap"
252,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Salad"
253,"1 x Burger, 1 x Nuggets, 1 x Taco, 1 x Sandwich"
254,"1 x Burger, 1 x Sandwich, 1 x Fries, 1 x Smoothie"
255,"1 x Sushi, 1 x Tea"
256,"1 x Pizza, 1 x Coke"
257,1 x Soup
258,1 x Fries
259,1 x Salad
260,"1 x Coke, 1 x Nuggets, 1 x Sandwich"
261,"1 x Taco, 1 x Wrap, 1 x Soup"
262,"1 x Pizza, 1 x Smoothie"
263,"1 x Burger, 1 x Fries, 1 x Coke"
264,"1 x Pasta, 1 x Salad"
265,"1 x Donut, 1 x Soup, 1 x Wrap, 1 x Coke"
266,"1 x Tea, 1 x Salad"
267,"1 x Taco, 1 x Wrap"
268,"1 x IceCream, 1 x Donut, 1 x Pizza"
269,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Pizza"
270,"1 x IceCream, 1 x Donut"
271,"1 x Burger, 1 x Fries, 1 x Coke"
272,1 x Coke
273,"1 x Pasta, 1 x Salad"
274,"1 x Smoothie, 1 x Pasta"
275,"1 x Sushi, 1 x Wrap, 1 x Taco"
276,"1 x Donut, 1 x Smoothie"
277,"1 x IceCream, 1 x Donut"
278,"1 x IceCream, 1 x Donut"
279,1 x Sushi
280,"1 x IceCream, 1 x Donut"
281,"1 x Salad, 1 x Pizza"
282,"1 x Sushi, 1 x Tea, 1 x Soup"
283,"1 x Donut, 1 x Fries"
284,1 x Sandwich
285,"1 x Pasta, 1 x Salad"
286,"1 x Pasta, 1 x Coke"
287,"1 x Taco, 1 x Wrap"
288,"1 x Pizza, 1 x Coke"
289,"1 x Sushi, 1 x Tea"
290,"1 x Sushi, 1 x Tea, 1 x Wrap"
291,"1 x Soup, 1 x Fries"
292,"1 x Taco, 1 x Wrap"
293,"1 x IceCream, 1 x Donut, 1 x Sandwich"
294,"1 x IceCream, 1 x Donut"
295,1 x Pizza
296,"1 x Pizza, 1 x Coke"
297,"1 x Nuggets, 1 x Sushi, 1 x Sandwich"
298,"1 x Taco, 1 x Wrap"
299,"1 x Taco, 1 x Wrap, 1 x Coke"
300,"1 x Pizza, 1 x Coke"
301,"1 x IceCream, 1 x Donut"
302,"1 x Sandwich, 1 x Pasta"
303,"1 x Smoothie, 1 x Sushi"
304,"1 x Pasta, 1 x Salad"
305,"1 x Fries, 1 x Nuggets"
306,"1 x IceCream, 1 x Donut, 1 x Pizza"
307,"1 x Soup, 1 x Sandwich"
308,"1 x Wrap, 1 x Donut"
309,"1 x Pizza, 1 x Coke"
310,"1 x Burger, 1 x Fries, 1 x Coke"
311,"1 x Pasta, 1 x Salad"
312,"1 x Coke, 1 x Wrap"
313,"1 x Taco, 1 x Wrap"
314,"1 x Taco, 1 x Wrap"
315,"1 x Pizza, 1 x Sushi, 1 x Tea"
316,"1 x Wrap, 1 x Sandwich"
317,"1 x Donut, 1 x Tea"
318,"1 x Sushi, 1 x Tea, 1 x Wrap"
319,"1 x Soup, 1 x Taco"
320,"1 x Taco, 1 x Wrap"
321,"1 x Sandwich, 1 x Coke, 1 x Smoothie"
322,"1 x Taco, 1 x Wrap, 1 x Salad"
323,"1 x Sandwich, 1 x Burger"
324,1 x Sandwich
325,"1 x IceCream, 1 x Donut"
326,"1 x Donut, 1 x Sandwich"
327,"1 x IceCream, 1 x Tea"
328,"1 x IceCream, 1 x Donut, 1 x Salad"
329,"1 x IceCream, 1 x Fries"
330,1 x Coke
331,"1 x Pizza, 1 x Coke, 1 x IceCream"
332,"1 x Pizza, 1 x Coke"
333,"1 x Pasta, 1 x Salad, 1 x Pasta"
334,"1 x Burger, 1 x Pasta, 1 x Sandwich"
335,"1 x Tea, 1 x Pizza"
336,"1 x Tea, 1 x Salad, 1 x Sandwich, 1 x Coke"
337,"1 x Burger, 1 x Fries, 1 x Coke"
338,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Sushi"
339,1 x Nuggets
340,"1 x IceCream, 1 x Donut"
341,"1 x Pasta, 1 x Salad"
342,"1 x Pasta, 1 x Salad, 1 x Pizza"
343,1 x Taco
344,"1 x Tea, 1 x Nuggets, 1 x IceCream, 1 x Sandwich"
345,"1 x Pasta, 1 x Salad, 1 x Tea"
346,"1 x Fries, 1 x IceCream, 1 x Wrap"
347,"1 x Burger, 1 x Wrap, 1 x Pasta"
348,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Smoothie"
349,"1 x Sandwich, 1 x Tea, 1 x Donut"
350,"1 x IceCream, 1 x Donut"
351,"1 x Soup, 1 x Donut"
352,"1 x IceCream, 1 x Donut"
353,"1 x Taco, 1 x Wrap"
354,"1 x Taco, 1 x Wrap"
355,"1 x Pasta, 1 x Salad, 1 x Fries"
356,"1 x Fries, 1 x Coke, 1 x Sushi"
357,"1 x Taco, 1 x Wrap, 1 x Sushi"
358,1 x Pasta
359,1 x Nuggets
360,"1 x Pizza, 1 x Coke"
361,"1 x Pasta, 1 x Sushi, 1 x Taco, 1 x Pizza"
362,"1 x Smoothie, 1 x Sandwich, 1 x Wrap"
363,"1 x Burger, 1 x Fries, 1 x Coke"
364,"1 x Coke, 1 x Sandwich, 1 x Wrap, 1 x Sushi"
365,"1 x Nuggets, 1 x Sushi, 1 x Taco, 1 x Sandwich"
366,1 x Fries
367,"1 x IceCream, 1 x Donut"
368,1 x Salad
369,"1 x Taco, 1 x Wrap, 1 x IceCream"
370,1 x Fries
371,"1 x Burger, 1 x Fries, 1 x Coke"
372,"1 x Burger, 1 x Fries, 1 x Coke"
373,"1 x Tea, 1 x Burger"
374,"1 x Burger, 1 x Fries, 1 x Coke"
375,"1 x Pasta, 1 x Salad, 1 x Donut"
376,"1 x Pizza, 1 x Coke"
377,"1 x Sushi, 1 x Tea"
378,"1 x Pizza, 1 x Sandwich, 1 x Smoothie, 1 x Sushi"
379,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Nuggets"
380,"1 x IceCream, 1 x Donut"
381,"1 x Salad, 1 x Soup"
382,"1 x IceCream, 1 x Donut, 1 x Smoothie"
383,"1 x Pizza, 1 x Coke"
384,"1 x Pasta, 1 x Salad"
385,"1 x Sushi, 1 x Tea"
386,"1 x IceCream, 1 x Donut"
387,"1 x Tea, 1 x Smoothie"
388,"1 x Wrap, 1 x Burger"
389,"1 x Taco, 1 x Wrap"
390,"1 x IceCream, 1 x Donut"
391,"1 x Pizza, 1 x Coke"
392,"1 x Sushi, 1 x Tea"
393,"1 x Pizza, 1 x Sushi, 1 x Tea"
394,"1 x Pasta, 1 x Salad, 1 x Burger"
395,"1 x Sushi, 1 x Tea"
396,"1 x IceCream, 1 x Donut"
397,"1 x Pasta, 1 x Salad"
398,"1 x IceCream, 1 x Donut"
399,"1 x Pasta, 1 x Tea, 1 x Nuggets"
400,"1 x Taco, 1 x Wrap, 1 x Fries"
401,"1 x Burger, 1 x Fries, 1 x Coke"
402,"1 x Pasta, 1 x Wrap, 1 x Salad, 1 x Smoothie"
403,"1 x IceCream, 1 x Donut, 1 x Nuggets"
404,"1 x Pizza, 1 x Coke"
405,1 x Sandwich
406,"1 x Pasta, 1 x Salad, 1 x Tea"
407,"1 x Taco, 1 x Wrap"
408,"1 x Taco, 1 x Burger"
409,1 x Nuggets
410,"1 x Taco, 1 x Wrap, 1 x Taco"
411,"1 x Sushi, 1 x Tea"
412,"1 x Coke, 1 x Smoothie"
413,"1 x IceCream, 1 x Donut"
414,"1 x Burger, 1 x Sandwich, 1 x Smoothie, 1 x Nuggets"
415,"1 x Sushi, 1 x Tea"
416,"1 x Burger, 1 x Fries, 1 x Coke"
417,"1 x Pizza, 1 x Coke"
418,"1 x Pizza, 1 x Coke"
419,"1 x Taco, 1 x Pizza"
420,1 x Soup
421,"1 x Sushi, 1 x Tea"
422,"1 x Pasta, 1 x Fries, 1 x Taco, 1 x Salad"
423,1 x Burger
424,"1 x Pasta, 1 x Salad"
425,"1 x Pizza, 1 x Coke"
426,"1 x Taco, 1 x Wrap"
427,"1 x Sushi, 1 x Tea"
428,"1 x Taco, 1 x Wrap"
429,"1 x Sushi, 1 x Tea"
430,"1 x Sushi, 1 x Tea"
431,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Coke"
432,"1 x Salad, 1 x Nuggets, 1 x Sushi"
433,"1 x Pizza, 1 x Coke"
434,"1 x Sushi, 1 x Tea"
435,"1 x Taco, 1 x Wrap"
436,"1 x IceCream, 1 x Donut"
437,"1 x Smoothie, 1 x Pasta, 1 x Taco"
438,"1 x Burger, 1 x Fries, 1 x Coke"
439,"1 x IceCream, 1 x Donut"
440,"1 x Pasta, 1 x Salad"
441,"1 x Burger, 1 x IceCream, 1 x Pizza"
442,"1 x Burger, 1 x Fries, 1 x Coke"
443,"1 x Sandwich, 1 x Salad"
444,"1 x Sushi, 1 x Tea"
445,"1 x Pasta, 1 x Salad, 1 x Sandwich"
446,"1 x IceCream, 1 x Pasta, 1 x Donut"
447,"1 x Pizza, 1 x Coke, 1 x Sandwich"
448,"1 x Pasta, 1 x Nuggets, 1 x Tea, 1 x Pizza"
449,"1 x Tea, 1 x IceCream"
450,"1 x Taco, 1 x Wrap, 1 x Sushi"
451,1 x Salad
452,1 x Salad
453,"1 x Taco, 1 x Wrap"
454,"1 x Wrap, 1 x Salad"
455,"1 x Sushi, 1 x Taco, 1 x IceCream"
456,"1 x Sandwich, 1 x Coke"
457,"1 x IceCream, 1 x Fries, 1 x Pasta"
458,"1 x Sushi, 1 x Tea"
459,"1 x Burger, 1 x Tea, 1 x Smoothie"
460,"1 x Smoothie, 1 x IceCream, 1 x Tea, 1 x Coke"
461,"1 x Sushi, 1 x Tea, 1 x Sushi"
462,"1 x Fries, 1 x Donut, 1 x Taco"
463,"1 x Taco, 1 x Wrap"
464,"1 x IceCream, 1 x Donut, 1 x IceCream"
465,1 x Fries
466,"1 x Taco, 1 x Wrap"
467,1 x Coke
468,"1 x IceCream, 1 x Donut"
469,"1 x Salad, 1 x Smoothie, 1 x IceCream, 1 x Pizza"
470,"1 x Pizza, 1 x Coke"
471,1 x Pasta
472,"1 x Taco, 1 x Wrap"
473,"1 x Burger, 1 x Fries, 1 x Coke"
474,"1 x Coke, 1 x Nuggets"
475,"1 x Taco, 1 x Wrap, 1 x Nuggets"
476,"1 x Taco, 1 x Wrap"
477,"1 x Sushi, 1 x Tea, 1 x Pizza"
478,1 x Taco
479,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Tea"
480,"1 x Pasta, 1 x Salad"
481,"1 x IceCream, 1 x Donut"
482,"1 x Pasta, 1 x Salad"
483,"1 x Pasta, 1 x Salad, 1 x Salad"
484,"1 x Nuggets, 1 x Taco, 1 x Salad, 1 x Soup"
485,"1 x Sushi, 1 x Tea"
486,"1 x IceCream, 1 x Donut"
487,"1 x Smoothie, 1 x Tea, 1 x Taco"
488,"1 x Sushi, 1 x Tea"
489,"1 x Tea, 1 x Burger, 1 x Wrap"
490,"1 x IceCream, 1 x Fries"
491,"1 x Burger, 1 x Smoothie"
492,"1 x Burger, 1 x Fries, 1 x Coke"
493,"1 x Taco, 1 x Wrap"
494,"1 x Coke, 1 x Soup"
495,"1 x Pasta, 1 x Salad"
496,"1 x Sushi, 1 x Tea, 1 x Coke"
497,"1 x Pizza, 1 x Coke"
498,"1 x Coke, 1 x Taco, 1 x Soup, 1 x Donut"
499,1 x Pizza
500,"1 x Taco, 1 x IceCream, 1 x Nuggets"
501,"1 x Pasta, 1 x Salad"
502,"1 x Burger, 1 x Pasta"
503,"1 x Taco, 1 x Wrap, 1 x Donut"
504,"1 x Sushi, 1 x Tea"
505,"1 x Taco, 1 x Wrap, 1 x Pizza"
506,1 x Smoothie
507,"1 x Pizza, 1 x Coke, 1 x Donut"
508,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Taco"
509,"1 x Burger, 1 x Tea"
510,"1 x Pizza, 1 x Coke"
511,"1 x Pasta, 1 x Salad, 1 x Coke"
512,"1 x Smoothie, 1 x Pasta, 1 x Nuggets"
513,"1 x Sushi, 1 x Tea"
514,1 x Salad
515,1 x Coke
516,"1 x Pasta, 1 x Coke, 1 x Sushi, 1 x Donut"
517,"1 x Taco, 1 x Wrap"
518,"1 x Burger, 1 x Fries, 1 x Coke"
519,"1 x Pasta, 1 x Nuggets, 1 x Wrap"
520,"1 x Sushi, 1 x Tea"
521,"1 x Pizza, 1 x Coke"
522,"1 x Soup, 1 x Nuggets"
523,"1 x Sushi, 1 x Tea"
524,"1 x IceCream, 1 x Donut"
525,"1 x Salad, 1 x Sandwich, 1 x Taco"
526,1 x Coke
527,"1 x Soup, 1 x Tea, 1 x Salad"
528,"1 x Pizza, 1 x Taco"
529,"1 x IceCream, 1 x Donut"
530,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Taco"
531,"1 x Taco, 1 x Wrap"
532,"1 x Burger, 1 x Donut, 1 x Coke, 1 x Salad"
533,"1 x IceCream, 1 x Sushi"
534,"1 x Sushi, 1 x Tea, 1 x Wrap"
535,"1 x Sushi, 1 x Tea"
536,"1 x Tea, 1 x Burger, 1 x Smoothie"
537,"1 x Burger, 1 x Fries, 1 x Coke"
538,"1 x Pizza, 1 x Coke"
539,"1 x Pasta, 1 x Sushi"
540,"1 x Sushi, 1 x Tea, 1 x Pasta"
541,"1 x Pasta, 1 x Salad"
542,"1 x Taco, 1 x Wrap, 1 x Wrap"
543,"1 x Sushi, 1 x Tea, 1 x Soup"
544,"1 x Pasta, 1 x Salad"
545,"1 x Sushi, 1 x Nuggets, 1 x Tea, 1 x IceCream"
546,"1 x Sushi, 1 x Tea"
547,"1 x Sushi, 1 x Tea"
548,"1 x Taco, 1 x Wrap"
549,"1 x IceCream, 1 x Donut"
550,"1 x Sushi, 1 x Tea"
551,"1 x Taco, 1 x Wrap"
552,"1 x Taco, 1 x Wrap"
553,"1 x Wrap, 1 x Burger, 1 x Salad"
554,"1 x Pizza, 1 x Coke"
555,"1 x Sushi, 1 x Tea"
556,"1 x Wrap, 1 x Tea, 1 x Sandwich, 1 x Soup"
557,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Taco"
558,"1 x Burger, 1 x Fries, 1 x Coke"
559,"1 x Pizza, 1 x Coke"
560,"1 x Burger, 1 x Fries, 1 x Coke"
561,"1 x Taco, 1 x Wrap, 1 x Fries"
562,"1 x Burger, 1 x Coke"
563,"1 x Sushi, 1 x Tea"
564,"1 x Soup, 1 x Sushi, 1 x Salad, 1 x Smoothie"
565,"1 x Pizza, 1 x Coke, 1 x Tea"
566,"1 x Pasta, 1 x Salad"
567,"1 x Pasta, 1 x Salad"
568,1 x Fries
569,"1 x Pasta, 1 x Salad"
570,"1 x Pizza, 1 x Coke"
571,"1 x Sushi, 1 x Tea"
572,"1 x Sushi, 1 x Tea, 1 x Taco"
573,"1 x Tea, 1 x IceCream"
574,"1 x Sandwich, 1 x Nuggets, 1 x Wrap"
575,"1 x IceCream, 1 x Donut"
576,"1 x Pizza, 1 x Coke"
577,"1 x Pizza, 1 x Coke"
578,"1 x IceCream, 1 x Donut"
579,"1 x Taco, 1 x Wrap, 1 x Wrap"
580,"1 x Taco, 1 x Wrap, 1 x Coke"
581,"1 x Taco, 1 x Wrap, 1 x Sandwich"
582,"1 x Pasta, 1 x Salad"
583,"1 x Taco, 1 x Wrap, 1 x Salad"
584,"1 x Taco, 1 x Sandwich"
585,"1 x Pasta, 1 x Salad, 1 x Donut"
586,1 x Smoothie
587,"1 x Donut, 1 x Coke"
588,"1 x Sandwich, 1 x Tea"
589,"1 x Burger, 1 x Fries, 1 x Coke"
590,1 x Pizza
591,"1 x Taco, 1 x Wrap, 1 x Wrap"
592,1 x Salad
593,"1 x Smoothie, 1 x Nuggets"
594,"1 x Soup, 1 x Donut, 1 x Fries"
595,"1 x Pizza, 1 x Taco"
596,"1 x Sushi, 1 x Tea, 1 x Pizza"
597,"1 x Sushi, 1 x Tea, 1 x Fries"
598,"1 x Smoothie, 1 x Donut"
599,"1 x IceCream, 1 x Donut"
600,"1 x Sushi, 1 x Tea, 1 x Soup"
601,"1 x Pizza, 1 x Coke, 1 x Pizza"
602,"1 x Sushi, 1 x Tea"
603,"1 x Burger, 1 x Nuggets"
604,"1 x Burger, 1 x Fries, 1 x Coke"
605,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Pasta"
606,"1 x Pizza, 1 x Coke, 1 x Wrap"
607,"1 x IceCream, 1 x Donut"
608,"1 x Pizza, 1 x Tea, 1 x Fries"
609,"1 x Sushi, 1 x Tea"
610,"1 x Taco, 1 x Wrap"
611,"1 x Donut, 1 x Soup, 1 x Coke"
612,"1 x Burger, 1 x Fries, 1 x Coke"
613,"1 x Burger, 1 x Fries, 1 x Coke"
614,1 x Salad
