order_id,items
70,"Pizza, Coke"
71,"Burger, Fries, Coke"
72,Nuggets
73,"Sushi, Tea"
74,"Pasta, Salad"
75,"Pasta, Smoothie"
76,"Pasta, Salad, IceCream"
77,"Pasta, Salad, Pasta"
78,"Wrap, Taco, Sushi"
79,"Burger, IceCream"
80,"Pizza, Coke"
81,Tea
82,"Fries, Sushi, Sandwich, Pizza"
83,"IceCream, Donut, Sandwich"
84,"Pizza, Coke"
85,"Pizza, Coke"
86,"IceCream, Donut"
87,"Burger, Fries, Sandwich, Donut"
88,Sushi
89,"Pasta, Salad"
90,"Pizza, Sandwich"
91,"Pasta, Salad"
92,Donut
93,"Taco, Wrap"
94,"Taco, Wrap"
95,"IceCream, Donut"
96,Salad
97,"Pasta, Salad"
98,"Burger, Fries, Coke"
99,"Taco, Wrap"
100,"IceCream, Nuggets, Soup"
101,"Taco, Wrap, Burger"
102,Sandwich
103,"Burger, Fries, Coke"
104,"Soup, Burger, Fries, Sushi"
105,"IceCream, Tea"
106,"Sushi, Pizza, Taco, Nuggets"
107,"Donut, IceCream, Pizza"
108,"IceCream, Donut"
109,"Tea, Salad, Wrap, Donut"
110,"Burger, Fries, Coke, Fries"
111,"Pizza, Coke"
112,"Soup, Taco"
113,"Taco, Wrap"
114,"Pizza, Soup"
115,"IceCream, Donut"
116,"Taco, Wrap, Pizza"
117,Taco
118,"Pasta, Salad, Pizza"
119,Pizza
120,"Pasta, Salad, Pizza"
121,"Pasta, Salad"
122,"Taco, Wrap"
123,"Burger, Fries, Coke"
124,"Taco, Wrap"
125,"IceCream, Smoothie"
126,"Smoothie, Taco, Burger, Nuggets"
127,"Taco, Wrap"
128,"Taco, Wrap, Taco"
129,"Burger, Fries, Coke"
130,"Tea, Wrap, Taco"
131,"Sushi, Tea"
132,"Pasta, Sandwich, Donut"
133,"IceCream, Donut"
134,"Burger, Fries, Coke, Burger"
135,"Burger, Fries, Coke"
136,"Smoothie, IceCream, Salad, Sandwich"
137,Smoothie
138,"Sushi, Tea, Soup"
139,"Pizza, Coke"
140,"IceCream, Donut, Burger"
141,"Burger, Fries, Coke"
142,"Burger, Fries, Coke"
143,"Sushi, Tea"
144,"Sushi, Tea"
145,"Donut, Nuggets"
146,"Sushi, Tea"
147,Tea
148,Nuggets
149,Sushi
150,"Sushi, Smoothie, Coke"
151,"Donut, Coke, Salad"
152,"Pasta, Salad"
153,"Pizza, Coke"
154,"Sushi, Tea"
155,"Burger, Fries, Coke, Tea"
156,"Fries, IceCream"
157,"IceCream, Donut"
158,"Pizza, Coke"
159,"IceCream, Donut"
160,"Taco, Nuggets"
161,"Burger, Fries, Coke"
162,"Sushi, Fries, Taco"
163,"Sushi, Tea"
164,"Pasta, Salad, Sushi"
165,"Pasta, Salad"
166,"Sushi, Tea"
167,"Pasta, Salad"
168,"Taco, Wrap"
169,"Pasta, Salad"
170,"IceCream, Donut, Donut"
171,"Burger, Fries, Coke"
172,"Sushi, Tea"
173,"Sushi, Tea, Wrap"
174,"Pizza, Wrap, IceCream, Sushi"
175,"Sushi, Tea"
176,"Pasta, Salad"
177,"Fries, Sandwich"
178,"Soup, Pizza, Salad"
179,"Sushi, Wrap"
180,"Sushi, Tea"
181,"Pasta, Salad"
182,"Pasta, Salad"
183,"Smoothie, Sushi"
184,"Burger, Fries, Coke, Taco"
185,"Burger, Fries, Coke"
186,"Taco, Wrap"
187,"Taco, Wrap, Sushi"
188,"IceCream, Donut, Taco"
189,"Nuggets, Sushi, Soup"
190,"Pizza, Coke"
191,"Sushi, Tea, Burger"
192,"Pizza, Coke"
193,"Salad, Donut, Pasta, Coke"
194,"Pasta, Salad, IceCream"
195,"IceCream, Donut"
196,"Pasta, Salad"
197,"IceCream, Salad, Tea"
198,"Taco, Wrap"
199,"Pizza, Coke"
200,"Pizza, Coke, Smoothie"
201,"Pizza, Coke"
202,Salad
203,"Burger, Fries, Coke"
204,Donut
205,"Donut, Coke, Taco"
206,"Pizza, Coke"
207,Fries
208,"Tea, Nuggets"
209,"Taco, Wrap"
210,"IceCream, Donut, Wrap"
211,"Pizza, Coke"
212,"Burger, Fries, Coke, Sandwich"
213,"Pizza, Coke"
214,Pizza
215,"Pasta, Salad, Donut"
216,"Sushi, Tea, Taco"
217,Donut
218,"Pasta, Salad"
219,"IceCream, Donut"
220,"Nuggets, Donut, IceCream"
221,"Burger, Fries, Coke"
222,"Sushi, Tea"
223,"Taco, Wrap"
224,"IceCream, Donut"
225,"Pizza, Coke, Nuggets"
226,Smoothie
227,Donut
228,"IceCream, Donut, Salad"
229,"Pizza, Coke"
230,Coke
231,"Nuggets, Taco, Salad, Smoothie"
232,"IceCream, Donut"
233,Sushi
234,Sushi
235,"Nuggets, Tea"
236,"Pizza, Coke"
237,Burger
238,"Taco, Wrap"
239,"Coke, Sushi, Wrap"
240,"Sushi, Tea"
241,"Salad, Smoothie"
242,"Sushi, Tea, Burger"
243,"IceCream, Donut, Coke"
244,"IceCream, Donut"
245,Donut
246,"Wrap, Burger, Taco"
247,"Pasta, Salad"
248,"Taco, Wrap"
249,"Pizza, Coke"
250,"Taco, Wrap"
251,Burger
252,Wrap
253,"Pizza, Coke"
254,Tea
255,"Pizza, Coke"
256,"Donut, IceCream, Coke, Nuggets"
257,"Pasta, Salad"
258,"Coke, Fries, Soup"
259,IceCream
260,"Sushi, Soup, Salad"
261,"Pizza, Coke"
262,"Sushi, Tea"
263,"Sushi, Wrap, Taco, Coke"
264,"Nuggets, Pasta"
265,"Sushi, Tea"
266,"Taco, Wrap, Fries"
267,Pasta
268,"Fries, Sushi, IceCream"
269,Soup
270,"Sushi, Tea, Soup"
271,"Burger, Salad, Sushi"
272,Sandwich
273,Smoothie
274,"Pasta, Salad, Salad"
275,"Soup, Nuggets"
276,"Pasta, Salad"
277,"Pasta, Salad"
278,"Sandwich, Salad, Tea, Coke"
279,"Taco, Wrap, Sandwich"
280,"Pizza, Nuggets"
281,"Taco, Wrap"
282,"Burger, Fries, Coke"
283,Coke
284,"Pasta, Salad"
285,"Pizza, Coke"
286,"Sushi, Tea"
287,"IceCream, Donut"
288,"Taco, Wrap"
289,"Burger, Fries, Coke"
290,"Sushi, Tea, Coke"
291,Coke
292,Nuggets
293,"Sushi, Tea, Tea"
294,"Taco, Wrap"
295,"Sushi, Tea"
296,"Sushi, Tea"
297,"Sushi, Tea"
298,Fries
299,"Burger, Fries, Coke"
300,"Pizza, Coke, Nuggets"
301,"Fries, Sandwich, Burger, IceCream"
302,"Sushi, Tea"
303,"Taco, Wrap"
304,"Taco, Wrap"
305,Fries
306,"IceCream, Coke, Nuggets"
307,Pizza
308,"Pizza, Coke"
309,"Burger, Fries, Coke"
310,"Pizza, Coke"
311,"Pasta, Salad"
312,"Tea, IceCream"
313,"Taco, Wrap"
314,"Pasta, Salad"
315,"Taco, Wrap"
316,"Smoothie, Nuggets, Soup"
317,"Sushi, Tea"
318,"Taco, Wrap, Donut"
319,"Soup, Burger, Coke"
320,"Taco, Wrap"
321,"Smoothie, Soup"
322,Pasta
323,"Sandwich, Soup"
324,"IceCream, Donut"
325,"Burger, Fries, Coke, Wrap"
326,"Coke, Pasta"
327,"Burger, Fries, Coke"
328,"Burger, Nuggets"
329,"Pasta, Salad"
330,"Burger, Fries, Coke"
331,Fries
332,"Pizza, Coke"
333,"Smoothie, Fries"
334,"Burger, Fries, Coke, Salad"
335,"Pasta, Salad"
336,"Donut, Nuggets, Pizza"
337,"IceCream, Donut"
338,"Burger, Donut, Fries"
339,Sushi
340,"Wrap, Tea"
341,"Taco, Wrap"
342,"Sushi, Burger, Wrap, Coke"
343,Coke
344,"Pasta, Sushi"
345,"Burger, Fries, Coke"
346,"IceCream, Donut, Soup"
347,"Taco, Wrap"
348,"Pizza, Coke"
349,"IceCream, Donut, IceCream"
350,"Burger, Fries, Coke"
351,"Wrap, IceCream, Sushi, Tea"
352,"Pizza, Coke"
353,"Pasta, Salad, Sandwich"
354,"Sandwich, Tea"
355,"Sushi, Taco, Salad"
356,Sandwich
357,"IceCream, Taco, Smoothie"
358,"Fries, Pizza"
359,"Pasta, Salad"
360,"Burger, Donut"
361,"Pasta, Salad"
362,Pizza
363,"Pizza, Coke"
364,"Burger, Fries, Coke"
365,"IceCream, Burger, Smoothie"
366,"IceCream, Donut"
367,"Sushi, Wrap"
368,Nuggets
369,IceCream
370,Sushi
371,Taco
372,"Burger, Fries, Coke, Sushi"
373,"Pasta, Salad"
374,"Sushi, Tea"
375,"Taco, Wrap"
376,"Taco, Pasta"
377,"Burger, Fries, Coke"
378,"Sushi, Tea"
379,"Pasta, Salad, Sandwich"
380,"Sushi, Tea"
381,"Taco, Wrap"
382,"Sushi, Tea, Soup"
383,Pizza
384,"Salad, Donut, Coke"
385,"Burger, Fries, Coke"
386,"Taco, Wrap"
387,"IceCream, Donut"
388,Salad
389,"Sandwich, Pasta"
390,"Fries, Pizza"
391,"Donut, Tea"
392,"Taco, Coke, Burger"
393,"Pizza, Coke"
394,"Burger, Fries, Coke, Burger"
395,"Sandwich, Salad"
396,"Burger, Fries, Coke, Nuggets"
397,"Taco, Fries, Pasta, Sandwich"
398,"Nuggets, Fries"
399,"Taco, Wrap"
400,Pasta
401,"Sushi, Tea, Pizza"
402,"IceCream, Donut"
403,"Pasta, Salad, Salad"
404,"Pizza, Coke"
405,"Pasta, Salad"
406,"Pasta, Salad, Taco, Smoothie"
407,"Burger, Fries, Coke"
408,"Sushi, Tea, Salad"
409,"Sushi, Tea"
410,"IceCream, Nuggets, Fries, Pasta"
411,"Burger, Fries, Coke"
412,"Pasta, Salad, Smoothie"
413,"Sushi, Tea"
414,"IceCream, Burger, Pizza"
415,"Pizza, Coke, Sandwich"
416,"Pasta, Salad"
417,"Taco, Wrap"
418,"Pasta, Salad"
419,"Burger, Tea, Fries"
420,Fries
421,"Sushi, Tea"
422,"Taco, Wrap"
423,"Burger, Fries, Coke, Smoothie"
424,"Sushi, Tea"
425,"Pizza, Coke"
426,"IceCream, Donut"
427,"Coke, Burger"
428,"Taco, Wrap"
429,"Salad, Coke"
430,"Sandwich, Soup"
431,"Pasta, Salad"
432,"Pasta, Salad"
433,"Burger, Fries, Coke"
434,"Pasta, Salad"
435,"Taco, Wrap"
436,"Taco, Fries"
437,"Pasta, Salad"
438,"Pasta, Salad"
439,"Sushi, Tea, Salad"
440,"Sushi, Tea, Donut"
441,Pasta
442,"Smoothie, Sandwich, Burger, Nuggets"
443,"Coke, Donut, Salad"
444,"Pizza, Coke"
445,"Pizza, Coke"
446,"Pasta, Salad"
447,"Taco, Wrap"
448,"IceCream, Tea"
449,Coke
450,"Taco, Wrap, Smoothie"
451,"Pizza, Coke, Salad"
452,"Pizza, Coke, Salad"
453,"Burger, Fries, Coke, Pasta"
454,"Taco, Wrap, Sushi"
455,"Fries, Tea"
456,"IceCream, Donut"
457,"Taco, Wrap"
458,"Sushi, Tea"
459,"Wrap, IceCream"
460,Pasta
461,"Sushi, Tea"
462,"Pasta, Salad"
463,"Burger, Fries, Coke"
464,"Sushi, Tea"
465,"IceCream, Fries"
466,"IceCream, Donut"
467,"Burger, Fries, Coke"
468,"IceCream, Donut"
469,"Pasta, Salad"
470,"IceCream, Donut"
471,"Sushi, Tea, Soup"
472,"Tea, Nuggets"
473,"Pizza, Coke, Pasta"
474,"Burger, Fries, Coke"
475,"Pasta, Salad"
476,"Sushi, Taco, Pizza"
477,"Taco, Wrap"
478,"Tea, Nuggets, Soup"
479,"Sandwich, Nuggets, Sushi, Taco"
480,Burger
481,"Pasta, Salad"
482,Burger
483,"Pizza, Coke"
484,Pasta
485,Tea
486,"Pasta, Salad"
487,"Pizza, Coke"
488,"Taco, Wrap, Pasta"
489,"Smoothie, Coke"
490,"Pasta, Sushi"
491,"Taco, Wrap"
492,"Sushi, Tea"
493,"Nuggets, Sandwich"
494,"Burger, Fries, Coke, Tea"
495,"Burger, Fries"
496,"IceCream, Donut, Taco"
497,"Soup, Donut"
498,"Taco, Wrap"
499,"Pizza, Coke"
500,"Burger, Fries, Coke"
501,"Salad, Tea, Soup, Sushi"
502,"Sandwich, Coke"
503,"Burger, Fries, Coke, Salad"
504,"Burger, Fries, Coke"
505,"Pizza, Coke, Coke"
506,"Soup, Coke"
507,"Pizza, Sushi"
508,"IceCream, Donut, Pizza"
509,"Pasta, Salad"
510,"Sushi, Tea"
511,"Pizza, Pasta"
512,"Burger, Taco, Tea"
513,"Fries, Sushi, Salad"
514,"Pasta, Salad"
515,"Sushi, Tea"
516,Tea
517,"Pizza, Coke"
518,"Burger, Fries, Coke, Pizza"
519,"Fries, Smoothie, Wrap, IceCream"
520,"Pasta, Salad"
521,"Pizza, Sandwich"
522,IceCream
523,"IceCream, Donut, Pasta"
524,"Pasta, Salad"
525,Nuggets
526,"Donut, Taco, Sushi, Tea"
527,"IceCream, Donut, Pasta"
528,"Sushi, Tea"
529,"Pizza, Soup"
530,"Tea, Salad"
531,"Pasta, Salad"
532,"Sushi, Sandwich"
533,"Taco, Wrap, Sandwich"
534,"IceCream, Donut"
535,"Pizza, Coke, Fries"
536,"Burger, Fries, Coke"
537,"Smoothie, Pasta"
538,"Pizza, Coke"
539,Pasta
540,"Sandwich, Nuggets"
541,"Taco, Wrap, Taco"
542,"Pasta, Salad"
543,"Taco, Wrap"
544,"Taco, Wrap"
545,"Pasta, Salad, Salad"
546,"Burger, Fries, Coke"
547,Sushi
548,"Burger, Fries, Coke"
549,"Pasta, Nuggets"
550,Fries
551,"Pasta, Salad"
552,"Pasta, Salad"
553,"IceCream, Donut"
554,"Donut, Taco, Fries"
555,"Tea, Donut"
556,Fries
557,"IceCream, Donut"
558,Sushi
559,Sushi
560,"Donut, Wrap, Tea"
561,"Donut, Coke, Tea"
562,"Nuggets, Sandwich, Smoothie, IceCream"
563,Salad
564,"Sandwich, Soup"
565,"IceCream, Donut, Salad"
566,"Sushi, Tea"
567,"Sandwich, Coke"
568,"Burger, Sushi"
569,"Nuggets, Pizza"
570,"Taco, Wrap, Fries"
571,Salad
572,"Taco, Wrap"
573,"Sushi, Tea"
574,"Pasta, Salad, Smoothie"
575,"Sushi, Sandwich, Pasta"
576,"Pasta, Salad, Salad"
577,"Wrap, Tea, Burger, Sushi"
578,"Sushi, Tea, Smoothie"
579,"Smoothie, Salad, Wrap"
580,"Nuggets, Donut, Taco, Pasta"
581,"Pasta, Salad"
582,"IceCream, Donut"
583,"Burger, Sandwich, Sushi, Smoothie"
584,"Burger, Fries, Coke"
585,"Pizza, Coke"
586,"Burger, Fries, Coke, Smoothie"
587,"IceCream, Donut"
588,"Pizza, Coke, Sushi"
589,"Sandwich, Burger"
590,"IceCream, Donut"
591,Tea
592,"Sushi, Tea"
593,"Pizza, Coke"
594,"Sushi, Sandwich"
595,"Pasta, Salad, Wrap"
596,"IceCream, Coke, Wrap"
597,"Salad, Wrap, IceCream"
598,"Burger, Sandwich"
599,"Sushi, Pasta, Nuggets, Burger"
600,"Fries, Salad, Tea, Pizza"
601,"Nuggets, Pasta, Sushi, Coke"
602,"Sushi, Tea"
603,"Sushi, Coke, Salad"
604,"Salad, Tea"
605,"Taco, Wrap"
606,"Burger, Fries, Coke"
607,"Sushi, Tea"
608,"Sushi, Tea"
609,"Sushi, Tea"
610,"Coke, Burger"
611,"Fries, Nuggets"
612,"Nuggets, Sushi, Pizza"
613,"Sushi, Tea, Pizza"
614,"Fries, Pasta"
615,"Pizza, Coke"
616,"Pasta, Salad"
617,"IceCream, Donut"
618,Burger
619,"Sushi, Tea, Donut"
620,"Pizza, Coke"
621,"Pasta, Salad, Fries"
622,"Pasta, Salad, Donut"
623,"IceCream, Donut"
624,"Taco, Wrap"
625,"Burger, Fries, Coke, Taco"
626,"Pasta, Salad"
627,"Pasta, Salad"
628,"Coke, Pasta"
629,Pizza
630,"Burger, Fries, Coke"
631,"Burger, IceCream"
632,"Taco, Wrap, Taco"
633,"Taco, Pizza"
634,"IceCream, Donut"
635,"Sushi, Tea"
636,"Taco, Wrap, Soup"
637,"Burger, Fries, Coke, Fries"
638,"Sushi, IceCream"
639,"IceCream, Donut"
640,"Salad, Coke, IceCream"
641,"Sushi, IceCream"
642,"Burger, Fries, Coke"
643,"Soup, Coke"
644,Sushi
645,Pizza
646,"Pizza, Coke"
647,IceCream
648,"IceCream, Donut, Taco"
649,"Pasta, Salad, Soup"
650,Burger
651,"IceCream, Donut"
652,"Tea, IceCream"
653,"Burger, Fries, Coke"
654,"IceCream, Donut"
655,Nuggets
656,"Sushi, Tea"
657,"Nuggets, Soup, Smoothie, IceCream"
658,"Taco, Wrap, Tea"
659,Burger
660,"Fries, IceCream"
661,"Burger, Pizza, IceCream"
662,"Sandwich, Salad"
663,"Smoothie, Sandwich"
664,"Pasta, Salad, Smoothie"
665,"IceCream, Donut"
666,"Pizza, Coke"
667,"Taco, Wrap"
668,"Wrap, Pizza"
669,"Burger, Coke, Tea"
670,Salad
671,IceCream
672,"Wrap, Tea, IceCream, Fries"
673,"Burger, Fries, Coke, Pizza"
674,Pasta
675,"Pizza, Coke"
676,"IceCream, Donut"
677,"Pizza, Coke"
678,"Fries, Taco"
679,"Burger, Fries, Coke"
680,Sushi
681,"Coke, Fries"
682,"IceCream, Donut"
683,"Taco, Wrap, Salad"
684,"Sushi, Tea"
685,Wrap
686,"Burger, Fries, Coke"
687,"Soup, Smoothie"
688,Taco
689,"IceCream, Donut"
690,"Smoothie, IceCream"
691,"Sushi, Tea"
692,"Pizza, Coke, Nuggets"
693,"Burger, Fries, Coke"
694,"Pasta, Salad"
695,"Pizza, Coke"
696,Sushi
697,"Taco, Wrap, Donut"
698,"Taco, Wrap"
699,Nuggets
700,"Burger, Fries, Coke"
701,"Sushi, Tea, Soup"
702,Burger
703,"Pasta, Salad"
704,Taco
705,"Pasta, Salad, Coke"
706,Sushi
707,"Nuggets, Tea"
708,"Taco, Wrap"
709,"IceCream, Donut, Tea"
710,"IceCream, Wrap, Smoothie"
711,"Pasta, Wrap, Coke"
712,"Sushi, Tea"
713,"Coke, Burger"
714,"IceCream, Donut"
715,"Pizza, Wrap"
716,"Pizza, Donut"
717,"Sushi, Tea, Sushi"
718,Nuggets
719,"Pizza, Wrap, Coke"
720,"Burger, Fries, Coke, Pasta"
721,"IceCream, Donut, IceCream"
722,"IceCream, Donut"
723,Donut
724,"Fries, Coke"
725,"Pasta, Pizza"
726,"Salad, Sandwich"
727,"IceCream, Donut"
728,"Pizza, Coke"
729,"Salad, Pizza, Donut"
730,Nuggets
731,"IceCream, Taco, Nuggets"
732,"Tea, IceCream"
733,"Burger, Fries, Coke, Pasta"
734,"Sushi, Tea"
735,"Taco, Wrap"
736,"Taco, Wrap"
737,"Pizza, Coke"
738,Pizza
739,"Pasta, Salad"
740,"Pizza, Coke"
741,"Donut, Pizza"
742,"Sushi, Tea"
743,"Pasta, Salad, Sandwich"
744,Donut
745,"Sushi, Tea"
746,"IceCream, Donut"
747,"Taco, Sushi, Pizza"
748,"Sushi, Tea"
749,"Burger, Fries, Coke"
750,"Sushi, Tea"
751,"Sandwich, Pasta, Tea, Taco"
752,"Burger, Fries, Coke"
753,"Smoothie, Tea"
754,"Taco, Wrap"
755,"Burger, Donut"
756,"Sushi, Tea"
757,"Burger, Fries"
758,"Taco, Wrap"
759,"IceCream, Donut"
760,"Smoothie, Sandwich, Burger"
761,"Coke, Burger, Soup, Donut"
762,"Sushi, Tea"
763,"Sushi, Fries, Sandwich, IceCream"
764,"Taco, Sushi, Wrap"
765,"Sushi, Tea, Fries"
766,"Soup, Coke, Salad, Smoothie"
767,"Sushi, Soup"
768,"Wrap, Tea, Sandwich, Pasta"
769,"Pasta, Salad"
770,"Sushi, Tea"
771,"Donut, Salad, Soup, Smoothie"
772,"Taco, Coke"
773,"Burger, Fries, Coke"
774,"Taco, Wrap, Tea, Pasta"
775,"Burger, Pizza, Wrap"
776,"Burger, Fries, Coke"
777,"Taco, Wrap"
778,"Taco, Wrap, Burger"
779,"Tea, Salad"
780,"IceCream, Donut"
781,"Burger, Fries, Coke"
782,"Taco, Wrap, Soup"
783,Sushi
784,Sushi
785,"IceCream, Donut, Wrap"
786,"Coke, Nuggets, Salad"
787,"Sushi, Taco"
788,"Burger, Fries, Coke"
789,"Pasta, Salad"
790,"Pizza, Coke"
791,"Taco, Fries"
792,Burger
793,"Taco, Wrap"
794,Pizza
795,"Taco, Wrap"
796,"Taco, Burger"
797,"Pizza, Coke, Soup"
798,Taco
799,"Pasta, Donut, Burger, Wrap"
800,"Soup, Wrap"
801,"Taco, Wrap"
802,"Sushi, Tea"
803,"Pasta, Salad, Pizza"
804,"Sushi, Tea"
805,"Sushi, Tea"
806,Donut
807,Taco
808,"Coke, Wrap"
809,"Taco, Soup"
810,"Sushi, Tea, Sushi"
811,Coke
812,"Sushi, Tea"
813,"Sushi, Tea"
814,"Taco, Wrap"
815,Burger
816,"Donut, Wrap"
817,Taco
818,"Pizza, Donut"
819,"Sushi, Tea, Wrap"
820,"Burger, Fries, Coke"
821,"Taco, Wrap, Pasta"
822,"Pizza, Coke"
823,IceCream
824,Nuggets
825,"Burger, Fries, Coke, Tea"
826,"Sandwich, Sushi, Fries"
827,"Smoothie, IceCream, Pizza"
828,"Pizza, Tea, Taco, Soup"
829,"Pizza, Coke"
830,"Burger, Fries, Coke, Smoothie"
831,"Pasta, Salad, Taco"
832,"Burger, Fries, Coke"
833,"Taco, Wrap"
834,Burger
835,"Sushi, Tea, Sandwich"
836,"Burger, Fries, Coke"
837,"Burger, Fries, Coke, Salad"
838,"Donut, Wrap, Soup"
839,"IceCream, Donut"
840,"Burger, Fries, Coke, Coke"
841,"Pizza, Coke, Sushi"
842,"Sandwich, Smoothie"
843,"Sushi, Soup"
844,Sushi
845,"IceCream, Donut"
846,Nuggets
847,"IceCream, Donut"
848,"Sushi, Smoothie, Salad"
849,"Taco, Wrap"
850,"Sushi, Tea, Burger"
851,"Taco, Wrap"
852,"Pasta, Salad"
853,"Burger, Fries, Coke"
854,"Tea, Burger, Sandwich"
855,"Nuggets, Sushi, Wrap"
856,"Sandwich, Fries"
857,"Fries, Pasta, Tea"
858,IceCream
859,"IceCream, Donut"
860,"Burger, Tea, Soup"
861,"Pasta, Salad, Tea"
862,"Pasta, Salad"
863,"Coke, Tea, Soup"
864,"Salad, Burger"
865,"Burger, Fries, Coke, Taco"
866,"Pizza, Coke"
867,"Burger, Fries, Coke, Coke"
868,Tea
869,"Pizza, Coke, Wrap"
870,"Taco, Wrap"
871,"Sushi, Tea, Taco"
872,Nuggets
873,"Coke, Taco, Pasta"
874,"Soup, Nuggets, Tea"
875,"Salad, Sandwich, Sushi, Taco"
876,"Burger, Fries, Coke"
877,"Fries, Sandwich"
878,"Wrap, Sandwich"
879,"Taco, Smoothie, Fries, Pizza"
880,"Taco, Wrap"
881,"IceCream, Donut"
882,"Pasta, Salad"
883,"Sushi, Tea, Sushi"
884,"Pizza, Coke"
885,"IceCream, Donut, Donut"
886,"Pasta, Donut"
887,"Sushi, Tea"
888,"Burger, Fries, Coke"
889,"IceCream, Donut"
890,"Taco, Wrap"
891,"Burger, Fries, Coke"
892,"Fries, Smoothie"
893,"Burger, Fries, Coke, Taco"
894,"Burger, Smoothie"
895,"Salad, Coke"
896,"IceCream, Donut, Sandwich"
897,"IceCream, Donut"
898,"Pizza, Fries"
899,"Pizza, Coke"
900,"IceCream, Sushi"
901,"Burger, Wrap"
902,"Salad, Donut, Pasta"
903,"Burger, Fries, Coke, Wrap"
904,"Burger, Fries, Coke"
905,"Sandwich, IceCream"
906,Fries
907,"Soup, Fries"
908,IceCream
909,"Burger, Fries, Coke, Wrap"
910,Sandwich
911,"Pizza, Coke, Donut"
912,Taco
913,"Sushi, Tea"
914,"IceCream, Donut, Pizza"
915,"Pizza, Coke"
916,"Pizza, Coke"
917,"Pizza, Coke, Tea"
918,Pizza
919,"Pasta, Salad"
920,"Wrap, Pizza, Fries, Tea"
921,Taco
922,Wrap
923,"Wrap, Coke, Tea, Sushi"
924,IceCream
925,"Pasta, Salad, Pizza"
926,Fries
927,"Tea, Taco"
928,"Sushi, Tea"
929,"Coke, Smoothie"
930,"Sushi, Tea"
931,"Tea, Smoothie, Sandwich"
932,"Pizza, Coke"
933,"Burger, Fries, Coke, Sushi"
934,"Pizza, Coke"
935,"Burger, Fries, Coke, Coke"
936,"Sushi, Tea"
937,"Pizza, Coke"
938,"IceCream, Donut"
939,Soup
940,"Sushi, Tea"
941,"Donut, Soup, Pasta"
942,"IceCream, Donut, Soup"
943,"Pizza, Coke"
944,"IceCream, Donut"
945,"IceCream, Donut"
946,Tea
947,"IceCream, Donut, Salad"
948,"Taco, Wrap"
949,"Pizza, Coke"
950,"Fries, Wrap"
951,"Sushi, Tea"
952,"IceCream, Sushi, Burger"
953,"Taco, Wrap"
954,"Pasta, Taco"
955,"Pizza, Coke"
956,"Pizza, Coke, Salad"
957,"Burger, Fries, Coke"
958,"Pizza, Coke"
959,"IceCream, Donut, Tea"
960,"Taco, Wrap"
961,"Coke, Pasta, Burger"
962,"Taco, Wrap"
963,Salad
964,Fries
965,"Burger, Fries, Coke, Taco"
966,"Pasta, Salad"
967,"Pizza, Coke, Salad"
968,"Fries, Smoothie"
969,"Pizza, Coke, Pizza"
970,"Pizza, Wrap, Sandwich"
971,"Taco, Wrap"
972,"IceCream, Donut, Tea"
973,"Sushi, Tea"
974,"Pasta, Sushi"
975,"Taco, Wrap"
976,"Sushi, Tea"
977,"Sushi, Tea, IceCream"
978,"Sushi, Tea"
979,"Soup, Salad"
980,"Burger, Fries, Coke"
981,Burger
982,"Pasta, Salad"
983,"Burger, Fries, Coke"
984,"IceCream, Donut"
985,"Taco, Wrap"
986,Fries
