order_id,items
182,"1 x Pizza, 1 x Coke"
183,1 x Pasta
184,"1 x Burger, 1 x Fries, 1 x Coke"
185,"1 x Taco, 1 x Wrap, 1 x Donut"
186,"1 x IceCream, 1 x Donut, 1 x Tea"
187,"1 x Pasta, 1 x Salad"
188,"1 x Sandwich, 1 x Soup"
189,"1 x Wrap, 1 x Sushi"
190,"1 x Pasta, 1 x Salad"
191,"1 x IceCream, 1 x Donut"
192,"1 x IceCream, 1 x Taco, 1 x Sandwich"
193,"1 x IceCream, 1 x Donut"
194,"1 x IceCream, 1 x Donut, 1 x Donut"
195,"1 x Burger, 1 x Fries, 1 x Coke, 1 x IceCream"
196,"1 x Sandwich, 1 x Soup"
197,"1 x Pizza, 1 x Coke, 1 x Soup"
198,"1 x Sandwich, 1 x Coke, 1 x Salad"
199,"1 x Burger, 1 x Fries, 1 x Coke"
200,"1 x IceCream, 1 x Donut"
201,"1 x Donut, 1 x Sushi"
202,"1 x Burger, 1 x Fries, 1 x Coke"
203,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Coke"
204,"1 x Pasta, 1 x Salad"
205,"1 x Pasta, 1 x Salad, 1 x Tea"
206,"1 x Pizza, 1 x Coke"
207,"1 x Burger, 1 x Fries, 1 x Coke"
208,"1 x Nuggets, 1 x Pizza"
209,"1 x Smoothie, 1 x Burger"
210,"1 x Sushi, 1 x Tea"
211,"1 x Burger, 1 x Fries, 1 x Coke"
212,"1 x Tea, 1 x Pasta"
213,"1 x Sushi, 1 x Tea"
214,"1 x Fries, 1 x Tea, 1 x Soup"
215,"1 x Donut, 1 x Salad, 1 x Nuggets"
216,"1 x Sushi, 1 x Tea"
217,"1 x IceCream, 1 x Donut"
218,"1 x Pasta, 1 x Salad"
219,1 x Taco
220,"1 x Sushi, 1 x Coke, 1 x Wrap, 1 x Burger"
221,1 x Donut
222,"1 x Pizza, 1 x Coke"
223,"1 x Pasta, 1 x Salad"
224,"1 x IceCream, 1 x Donut"
225,1 x Fries
226,"1 x Sushi, 1 x Donut, 1 x Smoothie"
227,"1 x Pizza, 1 x Coke, 1 x Sushi"
228,"1 x Nuggets, 1 x Sandwich"
229,"1 x Taco, 1 x Wrap, 1 x Soup"
230,"1 x Sushi, 1 x Tea"
231,"1 x Burger, 1 x Fries, 1 x Coke"
232,"1 x Taco, 1 x Pasta"
233,"1 x Pasta, 1 x Salad"
234,"1 x IceCream, 1 x Donut, 1 x Soup"
235,1 x Salad
236,1 x Taco
237,"1 x IceCream, 1 x Donut"
238,"1 x Burger, 1 x Taco"
239,"1 x Pasta, 1 x Salad, 1 x Donut"
240,"1 x IceCream, 1 x Taco"
241,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Wrap"
242,"1 x Pizza, 1 x Coke, 1 x IceCream"
243,"1 x Pizza, 1 x Coke, 1 x Coke"
244,"1 x Taco, 1 x Tea"
245,1 x Pizza
246,"1 x Sushi, 1 x Nuggets, 1 x Soup, 1 x Taco"
247,"1 x Pasta, 1 x Salad"
248,"1 x IceCream, 1 x Donut, 1 x Burger"
249,1 x Donut
250,"1 x Pizza, 1 x Coke"
251,"1 x Pizza, 1 x Coke"
252,"1 x Sushi, 1 x Tea"
253,"1 x Taco, 1 x Smoothie, 1 x Tea"
254,1 x Donut
255,1 x Sandwich
256,"1 x Burger, 1 x Fries, 1 x Coke, 1 x IceCream"
257,"1 x Pasta, 1 x Salad"
258,1 x Salad
259,"1 x Donut, 1 x Soup"
260,"1 x Pizza, 1 x Coke"
261,"1 x Salad, 1 x Pizza"
262,"1 x Pasta, 1 x Salad"
263,1 x Smoothie
264,"1 x IceCream, 1 x Donut, 1 x Donut"
265,"1 x Taco, 1 x Wrap"
266,"1 x Taco, 1 x Wrap"
267,"1 x Pizza, 1 x Nuggets, 1 x Burger, 1 x Soup"
268,1 x Pizza
269,"1 x Taco, 1 x Wrap"
270,"1 x Burger, 1 x Fries, 1 x Coke"
271,"1 x Smoothie, 1 x Wrap, 1 x Soup, 1 x Tea"
272,"1 x Pasta, 1 x Salad"
273,"1 x Salad, 1 x Taco, 1 x Tea"
274,"1 x IceCream, 1 x Donut, 1 x Soup"
275,1 x Nuggets
276,"1 x Tea, 1 x Taco"
277,"1 x Donut, 1 x Burger"
278,"1 x Sushi, 1 x Tea, 1 x Tea"
279,"1 x IceCream, 1 x Soup, 1 x Coke, 1 x Pizza"
280,"1 x Sushi, 1 x Tea, 1 x Smoothie"
281,"1 x Pasta, 1 x IceCream, 1 x Soup"
282,"1 x IceCream, 1 x Donut"
283,"1 x Wrap, 1 x Taco"
284,"1 x Taco, 1 x Wrap"
285,1 x Tea
286,"1 x Pasta, 1 x Salad, 1 x Coke"
287,1 x Coke
288,"1 x Sushi, 1 x Tea"
289,"1 x Nuggets, 1 x Fries"
290,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Donut"
291,"1 x Sushi, 1 x Tea"
292,"1 x Pasta, 1 x Salad, 1 x Taco"
293,1 x Salad
294,"1 x Coke, 1 x Salad, 1 x Pizza, 1 x Nuggets"
295,"1 x Soup, 1 x Wrap, 1 x Burger"
296,"1 x Burger, 1 x Fries, 1 x Coke"
297,"1 x IceCream, 1 x Donut"
298,"1 x Donut, 1 x Pasta"
299,"1 x Pizza, 1 x Burger"
300,"1 x Wrap, 1 x Burger, 1 x Coke, 1 x Fries"
301,1 x Sandwich
302,"1 x Salad, 1 x Sandwich"
303,"1 x Sushi, 1 x Tea"
304,"1 x Soup, 1 x Coke"
305,"1 x Sushi, 1 x Tea"
306,"1 x Burger, 1 x Donut"
307,1 x Burger
308,"1 x Taco, 1 x Wrap"
309,"1 x Sushi, 1 x Tea"
310,"1 x Taco, 1 x Soup"
311,"1 x Pizza, 1 x Sandwich, 1 x Fries"
312,1 x Tea
313,"1 x Pizza, 1 x Coke, 1 x Sandwich"
314,"1 x Pizza, 1 x Coke"
315,"1 x IceCream, 1 x Donut"
316,"1 x Burger, 1 x Fries, 1 x Coke"
317,"1 x Taco, 1 x Pizza"
318,"1 x Pizza, 1 x Coke, 1 x Donut"
319,"1 x Smoothie, 1 x Sushi, 1 x Soup"
320,"1 x Sushi, 1 x Tea"
321,"1 x Pasta, 1 x Salad, 1 x IceCream"
322,"1 x Sandwich, 1 x Soup, 1 x Taco"
323,"1 x Soup, 1 x IceCream"
324,"1 x Coke, 1 x Burger"
325,"1 x Sushi, 1 x Taco"
326,"1 x Pizza, 1 x Coke"
327,1 x Pizza
328,"1 x Burger, 1 x Fries, 1 x Coke"
329,"1 x Pasta, 1 x Salad"
330,"1 x Sandwich, 1 x Burger, 1 x Salad"
331,"1 x IceCream, 1 x Taco, 1 x Sushi"
332,"1 x Taco, 1 x Wrap"
333,1 x Sandwich
334,1 x Tea
335,"1 x Pasta, 1 x Sushi"
336,"1 x IceCream, 1 x Donut, 1 x Soup"
337,"1 x Pizza, 1 x Coke, 1 x Donut"
338,"1 x Pizza, 1 x Coke"
339,"1 x Donut, 1 x Coke"
340,"1 x Nuggets, 1 x Salad"
341,"1 x Sushi, 1 x Tea, 1 x Coke"
342,"1 x Pasta, 1 x Salad"
343,"1 x Tea, 1 x Smoothie, 1 x Donut"
344,"1 x IceCream, 1 x Tea, 1 x Coke"
345,"1 x IceCream, 1 x Donut"
346,"1 x Pasta, 1 x Salad"
347,"1 x Salad, 1 x Tea, 1 x Fries"
348,"1 x Salad, 1 x Burger"
349,"1 x Pasta, 1 x Salad"
350,1 x Nuggets
351,"1 x Donut, 1 x Sandwich, 1 x IceCream"
352,"1 x Taco, 1 x Wrap"
353,1 x Taco
354,"1 x Burger, 1 x Salad, 1 x Coke"
355,"1 x Soup, 1 x Taco, 1 x Donut, 1 x Pizza"
356,"1 x Taco, 1 x Wrap, 1 x Burger"
357,"1 x Sushi, 1 x Pizza"
358,"1 x Fries, 1 x Pasta"
359,"1 x Taco, 1 x Wrap"
360,"1 x Tea, 1 x Taco, 1 x Coke"
361,1 x IceCream
362,"1 x Pasta, 1 x Salad, 1 x Fries"
363,"1 x IceCream, 1 x Donut, 1 x IceCream"
364,"1 x Sushi, 1 x Tea, 1 x Burger"
365,"1 x Wrap, 1 x Tea, 1 x Taco"
366,"1 x Taco, 1 x Wrap"
367,"1 x Burger, 1 x Fries, 1 x Coke"
368,"1 x IceCream, 1 x Donut"
369,"1 x Pizza, 1 x Coke, 1 x Wrap, 1 x IceCream"
370,"1 x Soup, 1 x IceCream"
371,"1 x Burger, 1 x Fries, 1 x Coke"
372,"1 x Taco, 1 x Sandwich"
373,1 x Fries
374,1 x Smoothie
375,"1 x Taco, 1 x Wrap"
376,"1 x Sushi, 1 x Tea"
377,"1 x IceCream, 1 x Donut"
378,"1 x Pasta, 1 x Taco"
379,"1 x Salad, 1 x Pizza"
380,"1 x Pasta, 1 x Salad, 1 x Taco"
381,"1 x Pizza, 1 x Fries"
382,"1 x Fries, 1 x Burger, 1 x Salad"
383,"1 x Tea, 1 x Sandwich"
384,"1 x Taco, 1 x Wrap"
385,"1 x Salad, 1 x Nuggets"
386,"1 x Pasta, 1 x Fries"
387,"1 x Pasta, 1 x Salad"
388,"1 x IceCream, 1 x Donut"
389,"1 x Pizza, 1 x Coke"
390,"1 x Pasta, 1 x Sushi"
391,1 x Sandwich
392,"1 x Sushi, 1 x Tea, 1 x IceCream"
393,"1 x Soup, 1 x Fries"
394,"1 x Taco, 1 x Wrap, 1 x Donut"
395,1 x Nuggets
396,"1 x Pasta, 1 x Salad"
397,"1 x Sushi, 1 x Tea, 1 x Fries"
398,"1 x Taco, 1 x Wrap, 1 x Wrap"
399,1 x Wrap
400,"1 x Sushi, 1 x Tea, 1 x Pizza"
401,"1 x Pizza, 1 x Coke"
402,1 x Coke
403,"1 x IceCream, 1 x Sushi, 1 x Pizza"
404,"1 x Burger, 1 x Fries, 1 x Coke"
405,1 x Coke
406,"1 x Pasta, 1 x Salad"
407,"1 x Salad, 1 x Fries"
408,"1 x Soup, 1 x Smoothie"
409,"1 x Pasta, 1 x Salad, 1 x Tea"
410,"1 x Tea, 1 x Sushi, 1 x Wrap"
411,"1 x Burger, 1 x Fries, 1 x Coke"
412,"1 x Burger, 1 x Fries, 1 x Coke"
413,"1 x Pizza, 1 x Coke"
414,1 x IceCream
415,1 x Donut
416,"1 x Burger, 1 x Fries, 1 x Coke"
417,"1 x Donut, 1 x Taco"
418,"1 x Burger, 1 x Wrap"
419,"1 x Burger, 1 x Fries, 1 x Coke"
420,"1 x Taco, 1 x Wrap"
421,"1 x Taco, 1 x Wrap"
422,"1 x Sushi, 1 x Wrap"
423,"1 x Pasta, 1 x Salad"
424,"1 x IceCream, 1 x Donut, 1 x Wrap"
425,"1 x Pizza, 1 x Coke"
426,"1 x Tea, 1 x Pizza"
427,"1 x Smoothie, 1 x Sandwich"
428,"1 x Sushi, 1 x Tea"
429,"1 x Taco, 1 x Wrap"
430,"1 x Smoothie, 1 x Nuggets, 1 x IceCream, 1 x Coke"
431,1 x Sandwich
432,"1 x IceCream, 1 x Donut, 1 x Salad"
433,"1 x Sushi, 1 x Tea, 1 x Soup"
434,"1 x Taco, 1 x Wrap"
435,"1 x Taco, 1 x Wrap"
436,1 x Taco
437,"1 x Burger, 1 x Fries, 1 x Coke"
438,"1 x Smoothie, 1 x Pasta, 1 x Soup, 1 x Sandwich"
439,1 x Wrap
440,"1 x Pasta, 1 x Salad"
441,1 x Tea
442,"1 x Smoothie, 1 x Salad"
443,"1 x Fries, 1 x Pizza, 1 x Soup"
444,"1 x Nuggets, 1 x Sandwich"
445,"1 x Taco, 1 x Wrap"
446,"1 x Smoothie, 1 x Salad, 1 x Soup"
447,"1 x Pasta, 1 x Coke, 1 x Salad, 1 x Fries"
448,1 x IceCream
449,"1 x Coke, 1 x Tea, 1 x Burger"
450,"1 x Taco, 1 x Wrap"
451,"1 x IceCream, 1 x Donut"
452,"1 x Pizza, 1 x Burger"
453,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Pasta"
454,"1 x IceCream, 1 x Donut, 1 x Salad"
455,"1 x Pasta, 1 x Salad, 1 x Salad"
456,"1 x Sushi, 1 x Tea"
457,1 x Sushi
458,"1 x Pasta, 1 x Salad"
459,"1 x Sushi, 1 x Tea"
460,"1 x IceCream, 1 x Donut"
461,"1 x Taco, 1 x Wrap, 1 x Pizza"
462,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Salad"
463,"1 x Pasta, 1 x Salad, 1 x Sandwich"
464,"1 x Coke, 1 x Sushi, 1 x Pasta"
465,"1 x Pizza, 1 x Coke, 1 x IceCream"
466,"1 x IceCream, 1 x Donut, 1 x Coke"
467,"1 x Sushi, 1 x Tea"
468,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Salad"
469,1 x Taco
470,"1 x Burger, 1 x Fries, 1 x Coke"
471,"1 x Sushi, 1 x Tea"
472,"1 x IceCream, 1 x Donut, 1 x Coke"
473,"1 x Pasta, 1 x Salad, 1 x Fries"
474,1 x IceCream
475,"1 x Burger, 1 x Fries, 1 x Coke"
476,"1 x Pizza, 1 x Coke, 1 x Salad"
477,"1 x Pasta, 1 x Salad, 1 x Soup"
478,"1 x IceCream, 1 x Donut"
479,"1 x Taco, 1 x Wrap"
480,"1 x Pasta, 1 x Salad"
481,"1 x Pizza, 1 x Coke"
482,1 x Nuggets
483,"1 x Sushi, 1 x Burger"
484,"1 x Sushi, 1 x Tea"
485,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Burger"
486,"1 x Pasta, 1 x Coke, 1 x Pizza"
487,"1 x Pasta, 1 x Salad"
488,"1 x Sandwich, 1 x Fries"
489,"1 x Burger, 1 x Fries, 1 x Coke, 1 x IceCream"
490,"1 x Sushi, 1 x Tea, 1 x Pasta"
491,"1 x Taco, 1 x Wrap, 1 x Smoothie"
492,"1 x Smoothie, 1 x Burger"
493,"1 x Sushi, 1 x Tea"
494,"1 x Taco, 1 x Salad, 1 x Sandwich, 1 x Fries"
495,"1 x Pasta, 1 x Salad, 1 x Pizza"
496,"1 x Burger, 1 x Fries, 1 x Coke"
497,1 x Burger
498,"1 x IceCream, 1 x Donut"
499,"1 x Fries, 1 x Wrap"
500,"1 x Sushi, 1 x Tea"
501,"1 x Salad, 1 x Donut, 1 x IceCream"
502,"1 x Sushi, 1 x Tea"
503,"1 x Pizza, 1 x Coke"
504,"1 x Soup, 1 x Smoothie"
505,"1 x IceCream, 1 x Pizza"
506,"1 x IceCream, 1 x Donut"
507,"1 x Burger, 1 x Fries, 1 x Coke"
508,1 x Soup
509,"1 x Tea, 1 x Salad"
510,"1 x IceCream, 1 x Donut"
511,"1 x IceCream, 1 x Donut"
512,1 x Pasta
513,1 x Smoothie
514,"1 x Coke, 1 x Fries"
515,"1 x Burger, 1 x Fries, 1 x Coke"
516,"1 x Nuggets, 1 x Wrap"
517,"1 x Salad, 1 x Donut"
518,"1 x Taco, 1 x Wrap"
519,"1 x Sushi, 1 x Tea, 1 x Salad"
520,"1 x Sandwich, 1 x Wrap"
521,"1 x Pasta, 1 x Tea"
522,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Donut"
523,1 x Donut
524,"1 x Salad, 1 x Sandwich"
525,"1 x Sushi, 1 x Tea"
526,"1 x Pasta, 1 x Salad"
527,"1 x Burger, 1 x Fries, 1 x Coke"
528,1 x Pizza
529,"1 x Smoothie, 1 x Burger"
530,"1 x Sandwich, 1 x Sushi"
531,"1 x Pizza, 1 x Coke"
532,"1 x Burger, 1 x Fries, 1 x Coke"
533,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Burger"
534,"1 x Pasta, 1 x Salad"
535,"1 x IceCream, 1 x Donut, 1 x Sushi"
536,1 x Donut
537,"1 x Taco, 1 x Wrap"
538,"1 x Pizza, 1 x Coke"
539,"1 x IceCream, 1 x Donut"
540,"1 x Salad, 1 x Wrap"
541,"1 x IceCream, 1 x Donut"
542,"1 x Pasta, 1 x Salad"
543,"1 x Taco, 1 x IceCream, 1 x Pizza, 1 x Wrap"
544,1 x Pasta
545,"1 x IceCream, 1 x Donut"
546,"1 x Pasta, 1 x Salad"
547,"1 x IceCream, 1 x Donut"
548,1 x Smoothie
549,"1 x Wrap, 1 x Soup, 1 x Tea, 1 x Pasta"
550,1 x Wrap
551,"1 x IceCream, 1 x Donut"
552,"1 x IceCream, 1 x Donut, 1 x Tea"
553,"1 x Pasta, 1 x Salad"
554,"1 x Sushi, 1 x Nuggets"
555,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Donut"
556,"1 x Pasta, 1 x Salad"
557,"1 x Donut, 1 x Wrap"
558,"1 x Pizza, 1 x Coke"
559,"1 x Taco, 1 x Wrap"
560,"1 x Taco, 1 x Burger"
561,"1 x Smoothie, 1 x Pizza, 1 x Nuggets, 1 x Sandwich"
562,"1 x Pasta, 1 x Salad, 1 x Sandwich"
563,1 x Pasta
564,"1 x Pasta, 1 x Salad"
565,"1 x Taco, 1 x Wrap"
566,"1 x IceCream, 1 x Donut"
567,"1 x Pizza, 1 x Coke"
568,"1 x Sushi, 1 x Tea, 1 x Wrap"
569,"1 x Sushi, 1 x Tea"
570,"1 x Nuggets, 1 x Sushi"
571,"1 x Fries, 1 x Smoothie"
572,"1 x Soup, 1 x Burger"
573,"1 x Tea, 1 x Wrap"
574,"1 x Sushi, 1 x Tea"
575,"1 x Donut, 1 x Sushi, 1 x Smoothie"
576,"1 x Salad, 1 x Donut, 1 x Nuggets"
577,"1 x Burger, 1 x Wrap"
578,"1 x Pizza, 1 x Sushi, 1 x Soup"
579,"1 x Taco, 1 x Wrap"
580,"1 x Taco, 1 x Wrap"
581,"1 x Pasta, 1 x Smoothie"
582,"1 x Coke, 1 x Taco, 1 x Nuggets"
583,"1 x Sushi, 1 x Tea"
584,"1 x Burger, 1 x Taco"
585,"1 x Burger, 1 x Fries, 1 x Coke"
586,1 x Taco
587,"1 x Smoothie, 1 x Fries, 1 x Salad"
588,"1 x Sushi, 1 x Tea"
589,1 x Pizza
590,"1 x IceCream, 1 x Donut"
591,"1 x Taco, 1 x Wrap, 1 x Tea"
592,"1 x Taco, 1 x Wrap"
593,"1 x Pizza, 1 x Coke, 1 x Sushi"
594,"1 x Sandwich, 1 x Tea, 1 x Fries"
595,"1 x Taco, 1 x Wrap, 1 x Smoothie"
596,"1 x Taco, 1 x Wrap"
597,"1 x Pizza, 1 x Coke"
598,"1 x Pizza, 1 x Coke, 1 x Smoothie"
599,1 x Coke
600,"1 x Pizza, 1 x Coke"
601,"1 x Sushi, 1 x IceCream, 1 x Burger, 1 x Donut"
602,"1 x Burger, 1 x Fries, 1 x Coke"
603,"1 x Sushi, 1 x Tea"
604,"1 x Sushi, 1 x Tea"
605,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Wrap"
606,1 x Tea
607,"1 x Pasta, 1 x Salad"
608,1 x Pasta
609,"1 x Pizza, 1 x Coke"
610,"1 x IceCream, 1 x Donut"
611,"1 x IceCream, 1 x Donut"
612,"1 x IceCream, 1 x Donut"
613,"1 x Wrap, 1 x Salad"
614,"1 x Taco, 1 x Donut"
615,"1 x Pizza, 1 x Coke"
616,"1 x IceCream, 1 x Donut, 1 x Smoothie"
617,"1 x Taco, 1 x Wrap"
618,"1 x Burger, 1 x Fries, 1 x Coke"
619,"1 x Burger, 1 x Fries, 1 x Coke"
620,"1 x Salad, 1 x Nuggets"
