order_id,items
73,"1 x Taco, 1 x Tea, 1 x Sushi, 1 x Pizza"
74,1 x Tea
75,"1 x Pizza, 1 x Coke"
76,1 x Burger
77,"1 x IceCream, 1 x Soup, 1 x Smoothie, 1 x Sushi"
78,"1 x Wrap, 1 x Fries, 1 x IceCream, 1 x Salad"
79,"1 x IceCream, 1 x Donut"
80,"1 x Taco, 1 x Wrap, 1 x Burger"
81,"1 x IceCream, 1 x Donut"
82,"1 x IceCream, 1 x Donut, 1 x IceCream"
83,"1 x Tea, 1 x Donut"
84,"1 x IceCream, 1 x Donut"
85,"1 x Sushi, 1 x Tea"
86,"1 x Soup, 1 x Salad"
87,"1 x Sushi, 1 x Tea"
88,"1 x Pasta, 1 x IceCream, 1 x Nuggets"
89,"1 x Pizza, 1 x Coke"
90,"1 x Sushi, 1 x Tea, 1 x Salad"
91,"1 x Taco, 1 x Wrap, 1 x Tea"
92,"1 x IceCream, 1 x Donut"
93,"1 x Burger, 1 x Fries, 1 x Coke"
94,"1 x Burger, 1 x Fries, 1 x Coke"
95,"1 x Soup, 1 x Tea"
96,"1 x IceCream, 1 x Donut"
97,"1 x Burger, 1 x Fries, 1 x Coke"
98,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Sandwich"
99,"1 x Burger, 1 x Fries, 1 x Coke, 1 x IceCream"
100,"1 x Smoothie, 1 x Sushi"
101,"1 x Burger, 1 x Wrap"
102,"1 x IceCream, 1 x Donut"
103,"1 x IceCream, 1 x Donut"
104,"1 x Sushi, 1 x Tea, 1 x Nuggets"
105,1 x Nuggets
106,"1 x Pasta, 1 x Salad, 1 x Pizza"
107,"1 x Pasta, 1 x Salad"
108,"1 x Wrap, 1 x Fries"
109,"1 x Taco, 1 x Wrap"
110,"1 x Sushi, 1 x Tea"
111,"1 x Pizza, 1 x Nuggets"
112,"1 x Sushi, 1 x Tea"
113,"1 x Pizza, 1 x Coke, 1 x Soup"
114,"1 x Tea, 1 x Salad"
115,"1 x Pizza, 1 x Coke"
116,"1 x Pizza, 1 x Coke, 1 x Salad"
117,"1 x Sushi, 1 x Tea"
118,"1 x IceCream, 1 x Donut, 1 x Fries"
119,"1 x Wrap, 1 x Pasta, 1 x Fries"
120,"1 x Pizza, 1 x Coke"
121,"1 x Pizza, 1 x Nuggets, 1 x Donut"
122,1 x Sandwich
123,"1 x IceCream, 1 x Donut"
124,1 x Nuggets
125,"1 x Pizza, 1 x Coke"
126,"1 x Salad, 1 x Coke"
127,"1 x IceCream, 1 x Donut"
128,"1 x Pasta, 1 x IceCream, 1 x Sushi"
129,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Salad"
130,"1 x Sushi, 1 x Tea, 1 x Sushi"
131,"1 x Burger, 1 x Fries, 1 x Coke"
132,"1 x IceCream, 1 x Donut"
133,"1 x Pizza, 1 x Coke"
134,"1 x IceCream, 1 x Donut, 1 x Sushi"
135,"1 x Pasta, 1 x Salad"
136,"1 x Pasta, 1 x Salad"
137,"1 x Burger, 1 x Fries, 1 x Coke"
138,"1 x Sushi, 1 x Tea, 1 x Pasta"
139,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Burger"
140,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Tea"
141,"1 x Burger, 1 x Pasta, 1 x Soup"
142,"1 x Pizza, 1 x Coke"
143,"1 x Taco, 1 x Wrap, 1 x Burger"
144,"1 x Pizza, 1 x Coke, 1 x Wrap"
145,"1 x Fries, 1 x Smoothie, 1 x Salad, 1 x Sandwich"
146,"1 x Pasta, 1 x Salad"
147,"1 x Taco, 1 x Wrap, 1 x Fries"
148,1 x Pasta
149,1 x Taco
150,1 x Fries
151,"1 x Sushi, 1 x Tea"
152,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Smoothie"
153,1 x Burger
154,"1 x Taco, 1 x Wrap, 1 x Burger"
155,"1 x Pizza, 1 x Coke, 1 x Sushi"
156,"1 x Pizza, 1 x Coke"
157,"1 x IceCream, 1 x Donut"
158,"1 x Donut, 1 x Sushi"
159,"1 x Pasta, 1 x Salad, 1 x Nuggets"
160,"1 x Pasta, 1 x Salad"
161,"1 x Sushi, 1 x Tea"
162,"1 x Pizza, 1 x Coke"
163,"1 x Sushi, 1 x Tea"
164,"1 x Pasta, 1 x Salad"
165,"1 x Sushi, 1 x Tea"
166,"1 x Pasta, 1 x Salad"
167,"1 x IceCream, 1 x Donut, 1 x Burger"
168,"1 x Donut, 1 x Fries, 1 x Burger"
169,"1 x Pasta, 1 x Salad"
170,"1 x Nuggets, 1 x Taco"
171,"1 x Coke, 1 x Smoothie"
172,"1 x IceCream, 1 x Donut, 1 x Burger"
173,"1 x Taco, 1 x Wrap"
174,"1 x Burger, 1 x Fries, 1 x Coke"
175,"1 x Pizza, 1 x Coke, 1 x Burger"
176,"1 x Smoothie, 1 x Soup"
177,"1 x Taco, 1 x Wrap, 1 x Salad"
178,"1 x Burger, 1 x Fries, 1 x Coke"
179,"1 x Nuggets, 1 x Salad, 1 x Pasta, 1 x Donut"
180,"1 x Pasta, 1 x Salad"
181,"1 x Soup, 1 x Wrap"
182,"1 x Sushi, 1 x Tea, 1 x IceCream"
183,"1 x Sandwich, 1 x Donut"
184,"1 x Taco, 1 x Wrap"
185,"1 x Sushi, 1 x Coke, 1 x Soup, 1 x IceCream"
186,"1 x IceCream, 1 x Donut, 1 x Burger"
187,"1 x Wrap, 1 x Coke"
188,"1 x Tea, 1 x Pasta"
189,"1 x Burger, 1 x Fries, 1 x Coke"
190,"1 x Pizza, 1 x Coke"
191,"1 x Pizza, 1 x Coke"
192,"1 x Sushi, 1 x Tea"
193,"1 x Pasta, 1 x Salad"
194,"1 x Pizza, 1 x Coke"
195,"1 x Pasta, 1 x Salad"
196,"1 x Sushi, 1 x Tea"
197,"1 x Pizza, 1 x Coke"
198,"1 x Burger, 1 x Fries, 1 x Coke"
199,"1 x Pasta, 1 x Salad, 1 x Donut"
200,"1 x Pizza, 1 x Coke"
201,"1 x Sushi, 1 x Taco, 1 x Pizza"
202,"1 x Taco, 1 x Wrap"
203,"1 x Taco, 1 x Burger"
204,"1 x Pasta, 1 x Salad"
205,1 x Taco
206,"1 x Sushi, 1 x Tea"
207,"1 x Taco, 1 x Wrap"
208,"1 x Pasta, 1 x Salad"
209,"1 x Taco, 1 x Wrap, 1 x Donut"
210,"1 x Pizza, 1 x Coke, 1 x Burger"
211,"1 x Taco, 1 x Wrap"
212,"1 x Sushi, 1 x Tea"
213,"1 x Nuggets, 1 x Sushi, 1 x Burger"
214,"1 x Taco, 1 x Wrap"
215,"1 x Sushi, 1 x Taco"
216,"1 x Taco, 1 x Wrap"
217,"1 x Nuggets, 1 x Wrap"
218,"1 x Sandwich, 1 x Burger"
219,"1 x IceCream, 1 x Donut"
220,"1 x Sushi, 1 x Tea, 1 x Wrap"
221,"1 x Burger, 1 x Fries, 1 x Coke"
222,"1 x Taco, 1 x Wrap"
223,"1 x Pizza, 1 x Coke"
224,"1 x Smoothie, 1 x Tea"
225,"1 x Taco, 1 x Wrap"
226,"1 x Pasta, 1 x Salad, 1 x Pizza"
227,"1 x Fries, 1 x IceCream"
228,1 x Smoothie
229,"1 x Pizza, 1 x Coke"
230,"1 x Sandwich, 1 x Coke"
231,"1 x Taco, 1 x Wrap"
232,"1 x Pizza, 1 x Coke"
233,"1 x Pizza, 1 x Coke, 1 x Donut"
234,1 x Tea
235,"1 x Taco, 1 x Wrap, 1 x Donut"
236,"1 x Pizza, 1 x Sushi, 1 x Sandwich"
237,1 x Wrap
238,"1 x Pizza, 1 x Coke"
239,"1 x Taco, 1 x Wrap, 1 x Fries"
240,"1 x Sushi, 1 x Tea, 1 x Coke"
241,"1 x Taco, 1 x IceCream"
242,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Tea"
243,"1 x Pizza, 1 x Coke, 1 x IceCream"
244,1 x IceCream
245,"1 x Burger, 1 x Fries, 1 x Coke"
246,"1 x Pasta, 1 x Salad"
247,1 x Salad
248,"1 x Burger, 1 x Fries, 1 x Coke"
249,1 x Pizza
250,"1 x IceCream, 1 x Donut"
251,"1 x Sushi, 1 x Soup"
252,1 x Wrap
253,"1 x Pasta, 1 x Salad, 1 x IceCream"
254,"1 x Pizza, 1 x Coke"
255,1 x Taco
256,1 x Sushi
257,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Tea"
258,"1 x Wrap, 1 x Tea"
259,"1 x Taco, 1 x Wrap"
260,1 x Salad
261,"1 x Sushi, 1 x Tea"
262,"1 x Taco, 1 x Wrap"
263,"1 x Taco, 1 x Wrap, 1 x Salad"
264,"1 x Coke, 1 x Sandwich"
265,"1 x Pizza, 1 x Salad, 1 x Coke"
266,"1 x Sushi, 1 x Tea"
267,"1 x Pizza, 1 x Coke"
268,"1 x Smoothie, 1 x Pasta"
269,"1 x Sushi, 1 x Burger, 1 x Donut, 1 x Smoothie"
270,"1 x IceCream, 1 x Donut, 1 x Burger"
271,"1 x Smoothie, 1 x Nuggets"
272,"1 x Sandwich, 1 x Tea"
273,"1 x Coke, 1 x Burger"
274,"1 x Coke, 1 x Taco"
275,"1 x Pasta, 1 x Salad, 1 x Sandwich"
276,"1 x Taco, 1 x Wrap"
277,"1 x Sushi, 1 x Donut"
278,"1 x Taco, 1 x Sushi, 1 x Soup, 1 x Pizza"
279,"1 x Sushi, 1 x Tea"
280,"1 x Soup, 1 x Sandwich"
281,"1 x Fries, 1 x Nuggets, 1 x IceCream, 1 x Smoothie"
282,"1 x Sandwich, 1 x Nuggets"
283,"1 x Burger, 1 x Fries, 1 x Coke"
284,1 x Fries
285,"1 x Pizza, 1 x Coke, 1 x Sushi"
286,"1 x Taco, 1 x Wrap"
287,"1 x Taco, 1 x Wrap"
288,"1 x IceCream, 1 x Donut, 1 x Taco"
289,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Coke"
290,"1 x Pasta, 1 x Salad"
291,1 x Pasta
292,"1 x Taco, 1 x Wrap, 1 x IceCream"
293,"1 x Pasta, 1 x Salad"
294,"1 x Pasta, 1 x IceCream"
295,"1 x Burger, 1 x Fries, 1 x Coke"
296,"1 x Taco, 1 x Wrap"
297,"1 x Donut, 1 x Burger, 1 x Nuggets"
298,"1 x Sandwich, 1 x Sushi"
299,"1 x Sushi, 1 x Pasta, 1 x Taco"
300,1 x Soup
301,"1 x Burger, 1 x Fries, 1 x Coke"
302,"1 x Pizza, 1 x Smoothie"
303,"1 x Pizza, 1 x Coke, 1 x Burger"
304,"1 x Pasta, 1 x Salad, 1 x Wrap"
305,"1 x Soup, 1 x Smoothie, 1 x Donut, 1 x Tea"
306,"1 x Sushi, 1 x Tea"
307,"1 x Burger, 1 x Fries, 1 x Coke"
308,"1 x Tea, 1 x Coke, 1 x Fries, 1 x IceCream"
309,"1 x IceCream, 1 x Donut"
310,"1 x Sushi, 1 x Tea"
311,"1 x Fries, 1 x Pizza, 1 x Smoothie, 1 x Tea"
312,"1 x Burger, 1 x Fries, 1 x Coke"
313,"1 x Fries, 1 x Coke"
314,"1 x Burger, 1 x Sushi, 1 x Nuggets"
315,"1 x IceCream, 1 x Donut"
316,"1 x Taco, 1 x Wrap, 1 x Nuggets"
317,"1 x Sandwich, 1 x Tea"
318,"1 x IceCream, 1 x Burger"
319,1 x Fries
320,"1 x Pizza, 1 x Coke"
321,"1 x Smoothie, 1 x Coke"
322,"1 x Smoothie, 1 x Wrap, 1 x IceCream, 1 x Coke"
323,"1 x Burger, 1 x Fries, 1 x Coke"
324,"1 x Taco, 1 x Wrap"
325,1 x Nuggets
326,"1 x Taco, 1 x Donut"
327,"1 x Sushi, 1 x Tea"
328,"1 x Sushi, 1 x Tea"
329,1 x Sandwich
330,"1 x Pasta, 1 x Salad"
331,"1 x Burger, 1 x Nuggets, 1 x Soup"
332,"1 x IceCream, 1 x Donut, 1 x Pizza"
333,"1 x Wrap, 1 x Salad"
334,"1 x Burger, 1 x Fries, 1 x Coke"
335,"1 x Sushi, 1 x Smoothie"
336,"1 x Taco, 1 x Wrap, 1 x Sandwich"
337,"1 x Sushi, 1 x Tea"
338,"1 x Burger, 1 x Fries, 1 x Coke"
339,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Sandwich"
340,1 x Pasta
341,"1 x Sushi, 1 x Tea, 1 x Fries"
342,"1 x Pasta, 1 x Salad"
343,1 x Sandwich
344,"1 x Tea, 1 x Nuggets"
345,"1 x Sandwich, 1 x Salad"
346,"1 x Pizza, 1 x Coke"
347,"1 x Burger, 1 x Fries, 1 x Coke"
348,"1 x IceCream, 1 x Sushi"
349,"1 x Fries, 1 x Nuggets"
350,"1 x Burger, 1 x Fries"
351,"1 x Pizza, 1 x Coke"
352,"1 x Sushi, 1 x Pizza, 1 x Nuggets"
353,"1 x Pizza, 1 x Coke"
354,"1 x Pizza, 1 x Coke, 1 x Donut"
355,"1 x Nuggets, 1 x Taco"
356,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Pasta"
357,1 x Pasta
358,"1 x Taco, 1 x Wrap, 1 x Burger"
359,"1 x Burger, 1 x Fries, 1 x Coke"
360,"1 x Pizza, 1 x Coke, 1 x Burger"
361,"1 x Pizza, 1 x Coke, 1 x Fries"
362,"1 x Burger, 1 x Fries, 1 x Coke"
363,1 x Soup
364,"1 x Pasta, 1 x Salad"
365,"1 x IceCream, 1 x Donut"
366,"1 x Taco, 1 x Wrap"
367,"1 x Taco, 1 x Wrap"
368,"1 x Sandwich, 1 x Pasta"
369,"1 x Pizza, 1 x Coke"
370,"1 x Taco, 1 x Wrap"
371,"1 x Smoothie, 1 x Sushi, 1 x Nuggets, 1 x Coke"
372,"1 x Sushi, 1 x Taco, 1 x Pasta, 1 x Fries"
373,"1 x Sushi, 1 x Tea"
374,"1 x Pizza, 1 x Coke"
375,1 x Salad
376,"1 x Sushi, 1 x Tea"
377,"1 x Tea, 1 x Fries"
378,1 x IceCream
379,"1 x Fries, 1 x Burger, 1 x Taco, 1 x Smoothie"
380,"1 x Burger, 1 x Fries, 1 x Coke"
381,"1 x Sushi, 1 x Tea, 1 x Donut"
382,"1 x Pasta, 1 x Salad, 1 x Fries"
383,"1 x IceCream, 1 x Donut, 1 x IceCream"
384,"1 x Pasta, 1 x Salad"
385,"1 x Coke, 1 x Tea, 1 x Sushi, 1 x Sandwich"
386,"1 x Taco, 1 x Wrap"
387,"1 x Donut, 1 x Sandwich, 1 x Fries"
388,1 x IceCream
389,"1 x Taco, 1 x Wrap"
390,1 x Fries
391,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Donut"
392,"1 x Soup, 1 x Pizza"
393,"1 x Pizza, 1 x Coke"
394,"1 x Taco, 1 x Wrap, 1 x Taco"
395,"1 x Pasta, 1 x Salad"
396,"1 x Pasta, 1 x Donut"
397,"1 x Taco, 1 x Wrap, 1 x Burger"
398,1 x Smoothie
399,1 x Tea
400,"1 x Taco, 1 x Wrap"
401,"1 x Taco, 1 x Pasta, 1 x Sandwich"
402,"1 x Pasta, 1 x Salad"
403,"1 x Sushi, 1 x Tea"
404,"1 x Burger, 1 x Fries, 1 x Coke"
405,"1 x Wrap, 1 x Salad"
406,"1 x Taco, 1 x Wrap"
407,"1 x Sushi, 1 x IceCream"
408,"1 x Taco, 1 x Donut"
409,1 x Wrap
410,"1 x Pizza, 1 x Salad"
411,"1 x Pasta, 1 x Salad, 1 x Smoothie"
412,"1 x Sushi, 1 x Pizza"
413,"1 x Sushi, 1 x Tea"
414,"1 x Sandwich, 1 x Wrap"
415,"1 x Burger, 1 x Fries, 1 x Coke"
416,"1 x IceCream, 1 x Donut, 1 x Pizza"
417,"1 x Taco, 1 x Wrap"
418,"1 x Pasta, 1 x Salad"
419,"1 x Coke, 1 x Sushi, 1 x Donut"
420,"1 x Sushi, 1 x Tea"
421,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Pasta"
422,"1 x Pizza, 1 x Coke"
423,"1 x Sandwich, 1 x Sushi"
424,"1 x Sushi, 1 x Tea, 1 x Taco"
425,"1 x Sushi, 1 x Tea, 1 x Donut"
426,"1 x IceCream, 1 x Donut, 1 x Sandwich"
427,"1 x Pizza, 1 x Fries, 1 x Donut"
428,"1 x Pasta, 1 x Salad, 1 x Pasta"
429,"1 x Donut, 1 x Sandwich"
430,"1 x Pasta, 1 x Salad"
431,"1 x Sushi, 1 x Tea"
432,"1 x Taco, 1 x Wrap, 1 x Coke, 1 x Salad"
433,"1 x Sandwich, 1 x Fries"
434,"1 x Smoothie, 1 x Taco"
435,1 x Salad
436,"1 x Wrap, 1 x Donut"
437,1 x Soup
438,"1 x Sushi, 1 x Tea, 1 x Fries"
439,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Fries"
440,"1 x Sushi, 1 x Tea"
441,"1 x IceCream, 1 x Donut"
442,"1 x Taco, 1 x Wrap"
443,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Smoothie"
444,"1 x Sushi, 1 x Soup"
445,"1 x Burger, 1 x Fries, 1 x Coke"
446,"1 x Sushi, 1 x Tea"
447,"1 x Pasta, 1 x Salad"
448,"1 x Burger, 1 x Fries, 1 x Coke"
449,"1 x Burger, 1 x Fries, 1 x Coke"
450,"1 x Pizza, 1 x Coke, 1 x Pizza"
451,"1 x IceCream, 1 x Fries"
452,"1 x IceCream, 1 x Donut"
453,"1 x Pizza, 1 x Coke"
454,"1 x IceCream, 1 x Donut"
455,"1 x Pizza, 1 x Coke"
456,1 x Burger
457,"1 x Burger, 1 x Fries, 1 x Coke"
458,"1 x Sushi, 1 x Tea"
459,"1 x Taco, 1 x Wrap, 1 x Sandwich"
460,"1 x Salad, 1 x Wrap, 1 x Fries"
461,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Fries"
462,"1 x Coke, 1 x Tea"
463,"1 x IceCream, 1 x Coke, 1 x Smoothie"
464,"1 x Fries, 1 x Smoothie"
465,"1 x Pasta, 1 x Salad"
466,"1 x Taco, 1 x Wrap, 1 x Nuggets"
467,"1 x Pizza, 1 x Coke, 1 x IceCream"
468,"1 x Sushi, 1 x Tea"
469,"1 x Sushi, 1 x Tea, 1 x Coke"
470,"1 x Pizza, 1 x Coke"
471,"1 x Burger, 1 x Fries, 1 x Coke"
472,1 x Pizza
473,"1 x Sandwich, 1 x IceCream"
474,"1 x Donut, 1 x Sandwich"
475,"1 x Pasta, 1 x Salad, 1 x Nuggets"
476,"1 x Pizza, 1 x Coke"
477,"1 x Pizza, 1 x Coke"
478,"1 x Sushi, 1 x Tea"
479,"1 x Sandwich, 1 x Salad"
480,"1 x Pasta, 1 x Salad"
481,"1 x Sushi, 1 x Tea, 1 x Coke"
482,"1 x Taco, 1 x Wrap, 1 x Taco"
483,"1 x Nuggets, 1 x Fries"
484,1 x Taco
485,1 x Taco
486,"1 x Pizza, 1 x Coke, 1 x Soup"
487,"1 x Pasta, 1 x Salad, 1 x Sushi"
488,"1 x Pasta, 1 x Fries, 1 x Donut, 1 x Burger"
489,"1 x Sushi, 1 x Tea"
490,"1 x IceCream, 1 x Donut"
491,"1 x Taco, 1 x Wrap, 1 x Wrap"
492,"1 x Pizza, 1 x Coke"
493,"1 x IceCream, 1 x Donut"
494,1 x Tea
495,"1 x Pizza, 1 x Coke"
496,"1 x Sushi, 1 x Tea"
497,1 x Fries
498,"1 x IceCream, 1 x Donut"
499,"1 x Sushi, 1 x Tea"
500,"1 x Pasta, 1 x Salad"
501,"1 x Taco, 1 x Wrap, 1 x Wrap"
502,"1 x Sushi, 1 x Tea, 1 x Pasta"
503,"1 x Tea, 1 x Pasta"
504,"1 x Taco, 1 x Donut, 1 x Soup"
505,"1 x Pasta, 1 x Salad"
506,"1 x Salad, 1 x Tea"
507,"1 x IceCream, 1 x Donut, 1 x Fries"
508,"1 x Taco, 1 x Wrap"
509,"1 x IceCream, 1 x Donut"
510,"1 x Pizza, 1 x Coke"
511,"1 x Taco, 1 x Wrap, 1 x Taco"
512,"1 x Pasta, 1 x Salad, 1 x IceCream"
513,"1 x Sandwich, 1 x Coke, 1 x Smoothie"
514,"1 x Sandwich, 1 x Soup"
515,1 x Salad
516,"1 x Taco, 1 x Wrap"
517,"1 x Fries, 1 x Sushi"
518,"1 x Taco, 1 x Wrap, 1 x Burger"
519,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Sushi"
520,"1 x Soup, 1 x Sandwich"
521,"1 x IceCream, 1 x Donut"
522,"1 x Pizza, 1 x Coke, 1 x Coke"
523,"1 x Pizza, 1 x Coke, 1 x Sandwich"
524,1 x IceCream
525,"1 x Donut, 1 x Burger, 1 x Tea"
526,"1 x Pizza, 1 x Coke"
527,"1 x Coke, 1 x IceCream"
528,1 x Donut
529,"1 x Pizza, 1 x Coke"
530,"1 x Pasta, 1 x Salad, 1 x Soup"
531,"1 x Taco, 1 x Wrap"
532,"1 x Pizza, 1 x Coke"
533,"1 x Sushi, 1 x Tea"
534,"1 x Sushi, 1 x Tea"
535,"1 x Burger, 1 x Fries, 1 x Coke"
536,"1 x Wrap, 1 x Sandwich"
537,"1 x IceCream, 1 x Burger"
538,"1 x Pasta, 1 x Salad, 1 x Sushi"
539,"1 x Pasta, 1 x Salad"
540,"1 x Sushi, 1 x Tea"
541,"1 x Sushi, 1 x Tea, 1 x Burger"
542,"1 x Sushi, 1 x Tea"
543,"1 x Sandwich, 1 x Pasta"
544,"1 x Pasta, 1 x Salad"
545,"1 x Pasta, 1 x Coke"
546,"1 x Burger, 1 x Pasta"
547,"1 x Taco, 1 x Wrap"
548,"1 x IceCream, 1 x Donut"
549,"1 x IceCream, 1 x Donut, 1 x Pizza"
550,"1 x Soup, 1 x IceCream"
551,"1 x Burger, 1 x Fries, 1 x Coke"
552,"1 x Burger, 1 x Fries, 1 x Coke"
553,"1 x Pasta, 1 x Salad"
554,"1 x Taco, 1 x Wrap, 1 x Pizza"
555,"1 x Pizza, 1 x Donut"
556,"1 x Salad, 1 x Nuggets"
557,"1 x Smoothie, 1 x Wrap"
558,"1 x Wrap, 1 x Donut"
559,"1 x Sushi, 1 x Tea, 1 x Sandwich"
560,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Tea"
561,"1 x Pizza, 1 x Coke"
562,"1 x Burger, 1 x Sandwich, 1 x Wrap"
563,"1 x IceCream, 1 x Donut"
564,"1 x Sushi, 1 x Pizza, 1 x Donut"
565,"1 x IceCream, 1 x Donut, 1 x Sandwich"
566,1 x Burger
567,"1 x IceCream, 1 x Donut, 1 x Tea"
568,"1 x Smoothie, 1 x Taco"
569,"1 x Taco, 1 x Wrap"
570,"1 x Pasta, 1 x Salad"
571,"1 x Taco, 1 x Wrap"
572,"1 x Wrap, 1 x Tea, 1 x Pizza"
573,"1 x Pizza, 1 x Coke"
574,"1 x Nuggets, 1 x Fries, 1 x Smoothie"
575,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Smoothie"
576,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Taco"
577,"1 x Burger, 1 x Fries, 1 x Coke"
578,"1 x Burger, 1 x Soup, 1 x Taco"
579,"1 x IceCream, 1 x Donut"
580,"1 x Sushi, 1 x Tea, 1 x Soup"
581,"1 x Burger, 1 x Wrap, 1 x IceCream"
582,1 x Soup
583,1 x Pasta
584,"1 x Burger, 1 x Fries, 1 x Coke"
585,"1 x Taco, 1 x Fries, 1 x Nuggets"
586,"1 x Soup, 1 x Donut, 1 x Fries"
587,"1 x IceCream, 1 x Donut"
588,"1 x Pizza, 1 x Coke"
589,1 x Taco
590,"1 x Sushi, 1 x Tea, 1 x Nuggets"
591,"1 x Salad, 1 x Coke, 1 x Tea, 1 x Wrap"
592,1 x Tea
593,1 x Coke
594,"1 x Pasta, 1 x Salad"
595,"1 x Sushi, 1 x Tea"
596,"1 x Pasta, 1 x Salad"
597,"1 x Wrap, 1 x Soup"
598,"1 x Fries, 1 x IceCream"
599,"1 x Taco, 1 x Wrap"
600,"1 x Sushi, 1 x Tea, 1 x Sushi"
601,"1 x Tea, 1 x Wrap"
602,"1 x Pasta, 1 x Salad"
603,"1 x Pizza, 1 x IceCream"
604,"1 x Burger, 1 x Fries, 1 x Coke"
605,"1 x IceCream, 1 x Donut"
606,"1 x Burger, 1 x Fries, 1 x Coke, 1 x Pasta"
607,"1 x Burger, 1 x Fries, 1 x Coke"
608,"1 x Pasta, 1 x Salad, 1 x Nuggets"
609,1 x Sushi
610,"1 x Sandwich, 1 x Nuggets"
611,"1 x Sushi, 1 x Tea"
